,0
1615,http://mmadecisions.com/decision/8165/Marcin-Tybura-vs-Andrei-Arlovski
1616,http://mmadecisions.com/decision/8164/Colby-Covington-vs-Dong-Hyun-Kim
1617,http://mmadecisions.com/decision/8163/Rafael-dos-Anjos-vs-Tarec-Saffiedine
1618,http://mmadecisions.com/decision/8158/Li-Jingliang-vs-Frank-Camacho
1619,http://mmadecisions.com/decision/8156/Naoki-Inoue-vs-Carls-John-de-Tomas
1620,http://mmadecisions.com/decision/8155/Lucie-Pudilova-vs-Ji-Yeon-Kim
1621,http://mmadecisions.com/decision/8142/Alexander-Volkanovski-vs-Mizuto-Hirota
1622,http://mmadecisions.com/decision/8140/Luke-Jumeau-vs-Dominique-Steele
1623,http://mmadecisions.com/decision/8139/John-Moraga-vs-Ashkan-Mokhtarian
1624,http://mmadecisions.com/decision/8138/Zak-Ottow-vs-Kiichi-Kunimoto
1625,http://mmadecisions.com/decision/8137/J.J.-Aldrich-vs-Chan-Mi-Jeon
1626,http://mmadecisions.com/decision/8133/Vitor-Belfort-vs-Nate-Marquardt
1627,http://mmadecisions.com/decision/8130/Raphael-Assuncao-vs-Marlon-Moraes
1628,http://mmadecisions.com/decision/8126/Viviane-Pereira-vs-Jamie-Moyle
1629,http://mmadecisions.com/decision/8110/Omari-Akhmedov-vs-Abdul-Razak-Alhassan
1630,http://mmadecisions.com/decision/8109/Nordine-Taleb-vs-Oliver-Enkamp
1631,http://mmadecisions.com/decision/8107/Pedro-Munhoz-vs-Damian-Stasiak
1632,http://mmadecisions.com/decision/8106/Trevor-Smith-vs-Chris-Camozzi
1633,http://mmadecisions.com/decision/8105/Joaquim-Silva-vs-Reza-Madadi
1634,http://mmadecisions.com/decision/8103/Darren-Till-vs-Jessin-Ayari
1635,http://mmadecisions.com/decision/8038/Joanna-Jedrzejczyk-vs-Jessica-Andrade
1636,http://mmadecisions.com/decision/8037/Demian-Maia-vs-Jorge-Masvidal
1637,http://mmadecisions.com/decision/8035/David-Branch-vs-Krzysztof-Jotko
1638,http://mmadecisions.com/decision/8030/Cortney-Casey-vs-Jessica-Aguilar
1639,http://mmadecisions.com/decision/8029/Enrique-Barzola-vs-Gabriel-Benitez
1640,http://mmadecisions.com/decision/8018/Cub-Swanson-vs-Artem-Lobov
1641,http://mmadecisions.com/decision/8015/John-Dodson-vs-Eddie-Wineland
1642,http://mmadecisions.com/decision/8014/Stevie-Ray-vs-Joe-Lauzon
1643,http://mmadecisions.com/decision/8012/Thales-Leites-vs-Sam-Alvey
1644,http://mmadecisions.com/decision/8010/Scott-Holtzman-vs-Michael-McBride
1645,http://mmadecisions.com/decision/8009/Danielle-Taylor-vs-Jessica-Penne
1646,http://mmadecisions.com/decision/8008/Alexis-Davis-vs-Cindy-Dandois
1647,http://mmadecisions.com/decision/7988/Renato-Moicano-vs-Jeremy-Stephens
1648,http://mmadecisions.com/decision/7987/Alexander-Volkov-vs-Roy-Nelson
1649,http://mmadecisions.com/decision/7985/Rashid-Magomedov-vs-Bobby-Green
1650,http://mmadecisions.com/decision/7984/Tim-Elliott-vs-Louis-Smolka
1651,http://mmadecisions.com/decision/7983/Aljamain-Sterling-vs-Augusto-Mendes
1652,http://mmadecisions.com/decision/7982/Devin-Clark-vs-Jake-Collier
1653,http://mmadecisions.com/decision/7979/Ketlen-Vieira-vs-Ashlee-Evans-Smith
1654,http://mmadecisions.com/decision/7973/Thiago-Alves-vs-Patrick-Cote
1655,http://mmadecisions.com/decision/7970/Kamaru-Usman-vs-Sean-Strickland
1656,http://mmadecisions.com/decision/7968/Patrick-Cummins-vs-Jan-Blachowicz
1657,http://mmadecisions.com/decision/7966/Desmond-Green-vs-Josh-Emmett
1658,http://mmadecisions.com/decision/7965/Katlyn-Chookagian-vs-Irene-Aldana
1659,http://mmadecisions.com/decision/7964/Magomed-Bibulatov-vs-Jenel-Lausa
1660,http://mmadecisions.com/decision/7859/Arnold-Allen-vs-Makwan-Amirkhani
1661,http://mmadecisions.com/decision/7858/Joe-Duffy-vs-Reza-Madadi
1662,http://mmadecisions.com/decision/7857/Francimar-Barroso-vs-Darren-Stewart
1663,http://mmadecisions.com/decision/7856/Tim-Johnson-vs-Daniel-Omielanczuk
1664,http://mmadecisions.com/decision/7855/Leon-Edwards-vs-Vicente-Luque
1665,http://mmadecisions.com/decision/7853/Brad-Scott-vs-Scott-Askham
1666,http://mmadecisions.com/decision/7852/Lina-Lansberg-vs-Lucie-Pudilova
1667,http://mmadecisions.com/decision/7848/Ray-Borg-vs-Jussier-Formiga
1668,http://mmadecisions.com/decision/7847/Marion-Reneau-vs-Bethe-Correia
1669,http://mmadecisions.com/decision/7844/Sergio-Moraes-vs-Davi-Ramos
1670,http://mmadecisions.com/decision/7843/Joe-Soto-vs-Rani-Yahya
1671,http://mmadecisions.com/decision/7841/Jeremy-Kennedy-vs-Rony-Jason
1672,http://mmadecisions.com/decision/7832/Tyron-Woodley-vs-Stephen-Thompson
1673,http://mmadecisions.com/decision/7831/David-Teymur-vs-Lando-Vannata
1674,http://mmadecisions.com/decision/7830/Daniel-Kelly-vs-Rashad-Evans
1675,http://mmadecisions.com/decision/7824/Mark-Godbeer-vs-Daniel-Spitz
1676,http://mmadecisions.com/decision/7822/Albert-Morales-vs-Andre-Soukhamthath
1677,http://mmadecisions.com/decision/7802/Johny-Hendricks-vs-Hector-Lombard
1678,http://mmadecisions.com/decision/7801/Gavin-Tucker-vs-Sam-Sicilia
1679,http://mmadecisions.com/decision/7800/Elias-Theodorou-vs-Cezar-Ferreira
1680,http://mmadecisions.com/decision/7797/Santiago-Ponzinibbio-vs-Nordine-Taleb
1681,http://mmadecisions.com/decision/7796/Randa-Markos-vs-Carla-Esparza
1682,http://mmadecisions.com/decision/7795/Aiemann-Zahabi-vs-Reginaldo-Vieira
1683,http://mmadecisions.com/decision/7773/Germaine-de-Randamie-vs-Holly-Holm
1684,http://mmadecisions.com/decision/7772/Anderson-Silva-vs-Derek-Brunson
1685,http://mmadecisions.com/decision/7770/Glover-Teixeira-vs-Jared-Cannonier
1686,http://mmadecisions.com/decision/7769/Dustin-Poirier-vs-Jim-Miller
1687,http://mmadecisions.com/decision/7768/Belal-Muhammad-vs-Randy-Brown
1688,http://mmadecisions.com/decision/7767/Wilson-Reis-vs-Yuta-Sasaki
1689,http://mmadecisions.com/decision/7766/Islam-Makhachev-vs-Nik-Lentz
1690,http://mmadecisions.com/decision/7765/Ricky-Glenn-vs-Phillipe-Nover
1691,http://mmadecisions.com/decision/7764/Ryan-LaFlare-vs-Roan-Carneiro
1692,http://mmadecisions.com/decision/7743/Felice-Herrig-vs-Alexa-Grasso
1693,http://mmadecisions.com/decision/7740/Volkan-Oezdemir-vs-Ovince-Saint-Preux
1694,http://mmadecisions.com/decision/7738/Jessica-Andrade-vs-Angela-Hill
1695,http://mmadecisions.com/decision/7735/Ricardo-Ramos-vs-Michinori-Tanaka
1696,http://mmadecisions.com/decision/7734/Tecia-Torres-vs-Bec-Rawlings
1697,http://mmadecisions.com/decision/7699/Sam-Alvey-vs-Nate-Marquardt
1698,http://mmadecisions.com/decision/7697/Raphael-Assuncao-vs-Aljamain-Sterling
1699,http://mmadecisions.com/decision/7691/Jordan-Johnson-vs-Henrique-da-Silva
1700,http://mmadecisions.com/decision/7687/Alexandre-Pantoja-vs-Eric-Shelton
1701,http://mmadecisions.com/decision/7665/Joe-Lauzon-vs-Marcin-Held
1702,http://mmadecisions.com/decision/7664/Ben-Saunders-vs-Court-McGee
1703,http://mmadecisions.com/decision/7663/Sergio-Pettis-vs-John-Moraga
1704,http://mmadecisions.com/decision/7662/Drakkar-Klose-vs-Devin-Powell
1705,http://mmadecisions.com/decision/7661/Augusto-Mendes-vs-Frankie-Saenz
1706,http://mmadecisions.com/decision/7659/Anthony-Rocco-Martin-vs-Alex-White
1707,http://mmadecisions.com/decision/7616/Cody-Garbrandt-vs-Dominick-Cruz
1708,http://mmadecisions.com/decision/7615/T.J.-Dillashaw-vs-John-Lineker
1709,http://mmadecisions.com/decision/7614/Dong-Hyun-Kim-vs-Tarec-Saffiedine
1710,http://mmadecisions.com/decision/7613/Ray-Borg-vs-Louis-Smolka
1711,http://mmadecisions.com/decision/7612/Neil-Magny-vs-Johny-Hendricks
1712,http://mmadecisions.com/decision/7611/Antonio-Carlos-Junior-vs-Marvin-Vettori
1713,http://mmadecisions.com/decision/7605/Urijah-Faber-vs-Brad-Pickett
1714,http://mmadecisions.com/decision/7604/Alan-Jouban-vs-Mike-Perry
1715,http://mmadecisions.com/decision/7602/Mizuto-Hirota-vs-Cole-Miller
1716,http://mmadecisions.com/decision/7601/Colby-Covington-vs-Bryan-Barberena
1717,http://mmadecisions.com/decision/7600/Alex-Morono-vs-James-Moontasri
1718,http://mmadecisions.com/decision/7599/Josh-Emmett-vs-Scott-Holtzman
1719,http://mmadecisions.com/decision/7598/Leslie-Smith-vs-Irene-Aldana
1720,http://mmadecisions.com/decision/7596/Hector-Sandoval-vs-Fredy-Serrano
1721,http://mmadecisions.com/decision/7595/Sultan-Aliev-vs-Bojan-Velickovic
1722,http://mmadecisions.com/decision/7587/Cub-Swanson-vs-Doo-Ho-Choi
1723,http://mmadecisions.com/decision/7585/Emil-Meek-vs-Jordan-Mein
1724,http://mmadecisions.com/decision/7582/Viviane-Pereira-vs-Valérie-Létourneau
1725,http://mmadecisions.com/decision/7581/Matthew-Lopez-vs-Mitch-Gagnon
1726,http://mmadecisions.com/decision/7579/Rustam-Khabilov-vs-Jason-Saggo
1727,http://mmadecisions.com/decision/7578/Dustin-Ortiz-vs-Zach-Makovsky
1728,http://mmadecisions.com/decision/7568/Justine-Kish-vs-Ashley-Yoder
1729,http://mmadecisions.com/decision/7565/Andrew-Sanchez-vs-Trevor-Smith
1730,http://mmadecisions.com/decision/7564/Shane-Burgos-vs-Tiago-Trator
1731,http://mmadecisions.com/decision/7563/Marc-Diakiese-vs-Frankie-Perez
1732,http://mmadecisions.com/decision/7562/Ryan-Janes-vs-Keith-Berish
1733,http://mmadecisions.com/decision/7561/Juliana-Lima-vs-J.J.-Aldrich
1734,http://mmadecisions.com/decision/7520/Andrew-Holbrook-vs-Jake-Matthews
1735,http://mmadecisions.com/decision/7519/Omari-Akhmedov-vs-Kyle-Noke
1736,http://mmadecisions.com/decision/7516/Danielle-Taylor-vs-Seo-Hee-Ham
1737,http://mmadecisions.com/decision/7515/Daniel-Kelly-vs-Chris-Camozzi
1738,http://mmadecisions.com/decision/7514/Damien-Brown-vs-Jon-Tuck
1739,http://mmadecisions.com/decision/7513/Jonathan-Meunier-vs-Rich-Walsh
1740,http://mmadecisions.com/decision/7512/Ben-Nguyen-vs-Geane-Herrera
1741,http://mmadecisions.com/decision/7522/Jason-Knight-vs-Dan-Hooker
1742,http://mmadecisions.com/decision/7510/Marlon-Vera-vs-Guangyou-Ning
1743,http://mmadecisions.com/decision/7509/Jenel-Lausa-vs-Yao-Zhikui
1744,http://mmadecisions.com/decision/7496/Cláudia-Gadelha-vs-Cortney-Casey
1745,http://mmadecisions.com/decision/7495/Krzysztof-Jotko-vs-Thales-Leites
1746,http://mmadecisions.com/decision/7493/Kamaru-Usman-vs-Warlley-Alves
1747,http://mmadecisions.com/decision/7490/Sergio-Moraes-vs-Zak-Ottow
1748,http://mmadecisions.com/decision/7477/Stevie-Ray-vs-Ross-Pearson
1749,http://mmadecisions.com/decision/7476/Alexander-Volkov-vs-Tim-Johnson
1750,http://mmadecisions.com/decision/7475/Artem-Lobov-vs-Teruto-Ishihara
1751,http://mmadecisions.com/decision/7473/Kyoji-Horiguchi-vs-Ali-Bagautinov
1752,http://mmadecisions.com/decision/7471/Amanda-Cooper-vs-Anna-Elmose
1753,http://mmadecisions.com/decision/7467/Brett-Johns-vs-Kwan-Ho-Kwak
1754,http://mmadecisions.com/decision/7464/Tyron-Woodley-vs-Stephen-Thompson
1755,http://mmadecisions.com/decision/7463/Joanna-Jedrzejczyk-vs-Karolina-Kowalkiewicz
1756,http://mmadecisions.com/decision/7461/Raquel-Pennington-vs-Miesha-Tate
1757,http://mmadecisions.com/decision/7460/Frankie-Edgar-vs-Jeremy-Stephens
1758,http://mmadecisions.com/decision/7456/Jim-Miller-vs-Thiago-Alves
1759,http://mmadecisions.com/decision/7455/Liz-Carmouche-vs-Katlyn-Chookagian
1760,http://mmadecisions.com/decision/7367/Michael-Bisping-vs-Dan-Henderson
1761,http://mmadecisions.com/decision/7368/Leonardo-Santos-vs-Adriano-Martins
1762,http://mmadecisions.com/decision/7354/John-Lineker-vs-John-Dodson
1763,http://mmadecisions.com/decision/7352/Zak-Ottow-vs-Joshua-Burkman
1764,http://mmadecisions.com/decision/7349/Andre-Fili-vs-Hacran-Dias
1765,http://mmadecisions.com/decision/7348/Shamil-Abdurakhimov-vs-Walt-Harris
1766,http://mmadecisions.com/decision/7347/Elizeu-Zaleski-dos-Santos-vs-Keita-Nakamura
1767,http://mmadecisions.com/decision/7345/Ion-Cutelaba-vs-Jonathan-Wilson
1768,http://mmadecisions.com/decision/7343/Ketlen-Vieira-vs-Kelly-Faszholz
1769,http://mmadecisions.com/decision/7332/Renan-Barão-vs-Phillipe-Nover
1770,http://mmadecisions.com/decision/7327/Michel-Prazeres-vs-Gilbert-Burns
1771,http://mmadecisions.com/decision/7326/Rani-Yahya-vs-Michinori-Tanaka
1772,http://mmadecisions.com/decision/7325/Jussier-Formiga-vs-Dustin-Ortiz
1773,http://mmadecisions.com/decision/7323/Alan-Patrick-vs-Stevie-Ray
1774,http://mmadecisions.com/decision/7321/Gregor-Gillespie-vs-Glaico-França
1775,http://mmadecisions.com/decision/7312/Evan-Dunham-vs-Ricky-Glenn
1776,http://mmadecisions.com/decision/7311/Roan-Carneiro-vs-Kenny-Robertson
1777,http://mmadecisions.com/decision/7310/Islam-Makhachev-vs-Chris-Wade
1778,http://mmadecisions.com/decision/7306/Jose-Quinonez-vs-Joey-Gomez
1779,http://mmadecisions.com/decision/7304/Albert-Morales-vs-Alejandro-Perez
1780,http://mmadecisions.com/decision/7286/Fabricio-Werdum-vs-Travis-Browne
1781,http://mmadecisions.com/decision/7284/Jimmie-Rivera-vs-Urijah-Faber
1782,http://mmadecisions.com/decision/7282/Bethe-Correia-vs-Jessica-Eye
1783,http://mmadecisions.com/decision/7280/Brad-Tavares-vs-Caio-Magalhães
1784,http://mmadecisions.com/decision/7274/Alexander-Gustafsson-vs-Jan-Blachowicz
1785,http://mmadecisions.com/decision/7272/Nick-Hein-vs-Tae-Hyun-Bang
1786,http://mmadecisions.com/decision/7271/Jessin-Ayari-vs-Jim-Wallhead
1787,http://mmadecisions.com/decision/7270/Peter-Sobotta-vs-Nicolas-Dalby
1788,http://mmadecisions.com/decision/7268/Taylor-Lapilus-vs-Leandro-Issa
1789,http://mmadecisions.com/decision/7267/Christian-Colombo-vs-Jarjis-Danho
1790,http://mmadecisions.com/decision/7266/Jack-Hermansson-vs-Scott-Askham
1791,http://mmadecisions.com/decision/7265/Rustam-Khabilov-vs-Leandro-Silva
1792,http://mmadecisions.com/decision/7261/Jim-Miller-vs-Joe-Lauzon
1793,http://mmadecisions.com/decision/7259/Kyle-Bochniak-vs-Enrique-Barzola
1794,http://mmadecisions.com/decision/7258/Alessio-Di-Chirico-vs-Garreth-McLellan
1795,http://mmadecisions.com/decision/7255/Jeremy-Kennedy-vs-Alessandro-Ricci
1796,http://mmadecisions.com/decision/7244/Conor-McGregor-vs-Nate-Diaz
1797,http://mmadecisions.com/decision/7238/Raquel-Pennington-vs-Elizabeth-Phillips
1798,http://mmadecisions.com/decision/7237/Artem-Lobov-vs-Chris-Avila
1799,http://mmadecisions.com/decision/7232/Yair-Rodriguez-vs-Alex-Caceres
1800,http://mmadecisions.com/decision/7231/Dennis-Bermudez-vs-Rony-Jason
1801,http://mmadecisions.com/decision/7229/Santiago-Ponzinibbio-vs-Zak-Cummings
1802,http://mmadecisions.com/decision/7228/Trevor-Smith-vs-Joe-Gigliotti
1803,http://mmadecisions.com/decision/7227/Maryna-Moroz-vs-Danielle-Taylor
1804,http://mmadecisions.com/decision/7226/Court-McGee-vs-Dominique-Steele
1805,http://mmadecisions.com/decision/7222/Cub-Swanson-vs-Tatsuya-Kawajiri
1806,http://mmadecisions.com/decision/7221/Justin-Ledet-vs-Chase-Sherman
1807,http://mmadecisions.com/decision/7219/Karolina-Kowalkiewicz-vs-Rose-Namajunas
1808,http://mmadecisions.com/decision/7217/Erik-Perez-vs-Francisco-Rivera
1809,http://mmadecisions.com/decision/7213/Ryan-Benoit-vs-Fredy-Serrano
1810,http://mmadecisions.com/decision/7215/Jorge-Masvidal-vs-Ross-Pearson
1811,http://mmadecisions.com/decision/7212/Michael-Graves-vs-Bojan-Velickovic
1812,http://mmadecisions.com/decision/7190/Valentina-Shevchenko-vs-Holly-Holm
1813,http://mmadecisions.com/decision/7189/Edson-Barboza-vs-Gilbert-Melendez
1814,http://mmadecisions.com/decision/7185/Darren-Elkins-vs-Godofredo-Pepey
1815,http://mmadecisions.com/decision/7184/Kamaru-Usman-vs-Alexander-Yakovlev
1816,http://mmadecisions.com/decision/7183/Michel-Prazeres-vs-J.C.-Cottrell
1817,http://mmadecisions.com/decision/7182/Alex-Oliveira-vs-James-Moontasri
1818,http://mmadecisions.com/decision/7181/Jason-Knight-vs-Jim-Alers
1819,http://mmadecisions.com/decision/7157/Daniel-Omielanczuk-vs-Aleksei-Oleinik
1820,http://mmadecisions.com/decision/7154/Katlyn-Chookagian-vs-Lauren-Murphy
1821,http://mmadecisions.com/decision/7151/Scott-Holtzman-vs-Cody-Pfister
1822,http://mmadecisions.com/decision/7147/Brock-Lesnar-vs-Mark-Hunt
1823,http://mmadecisions.com/decision/7146/Daniel-Cormier-vs-Anderson-Silva
1824,http://mmadecisions.com/decision/7145/Jose-Aldo-vs-Frankie-Edgar
1825,http://mmadecisions.com/decision/7143/Julianna-Pena-vs-Cat-Zingano
1826,http://mmadecisions.com/decision/7142/Kelvin-Gastelum-vs-Johny-Hendricks
1827,http://mmadecisions.com/decision/7141/T.J.-Dillashaw-vs-Raphael-Assuncao
1828,http://mmadecisions.com/decision/7140/Sage-Northcutt-vs-Enrique-Marin
1829,http://mmadecisions.com/decision/7115/Derrick-Lewis-vs-Roy-Nelson
1830,http://mmadecisions.com/decision/7114/Alan-Jouban-vs-Belal-Muhammad
1831,http://mmadecisions.com/decision/7111/John-Makdessi-vs-Mehdi-Baghdad
1832,http://mmadecisions.com/decision/7110/Anthony-Birchak-vs-Dileno-Lopes
1833,http://mmadecisions.com/decision/7082/Stephen-Thompson-vs-Rory-MacDonald
1834,http://mmadecisions.com/decision/7080/Steve-Bossé-vs-Sean-OConnell
1835,http://mmadecisions.com/decision/7077/Jason-Saggo-vs-Leandro-Silva
1836,http://mmadecisions.com/decision/7073/Elias-Theodorou-vs-Sam-Alvey
1837,http://mmadecisions.com/decision/7072/Randa-Markos-vs-Jocelyn-Jones-Lybarger
1838,http://mmadecisions.com/decision/7070/Ali-Bagautinov-vs-Geane-Herrera
1839,http://mmadecisions.com/decision/7044/Dominick-Cruz-vs-Urijah-Faber
1840,http://mmadecisions.com/decision/7043/Max-Holloway-vs-Ricardo-Lamas
1841,http://mmadecisions.com/decision/7037/Alex-Caceres-vs-Cole-Miller
1842,http://mmadecisions.com/decision/7036/Sean-Strickland-vs-Tom-Breese
1843,http://mmadecisions.com/decision/7034/Kevin-Casey-vs-Elvis-Mutapcic
1844,http://mmadecisions.com/decision/7031/Jeremy-Stephens-vs-Renan-Barão
1845,http://mmadecisions.com/decision/7030/Rick-Story-vs-Tarec-Saffiedine
1846,http://mmadecisions.com/decision/7029/Chris-Camozzi-vs-Vitor-Miranda
1847,http://mmadecisions.com/decision/7028/Lorenz-Larkin-vs-Jorge-Masvidal
1848,http://mmadecisions.com/decision/7027/Paul-Felder-vs-Joshua-Burkman
1849,http://mmadecisions.com/decision/7026/Sara-McMann-vs-Jessica-Eye
1850,http://mmadecisions.com/decision/7025/Abel-Trujillo-vs-Jordan-Rinaldi
1851,http://mmadecisions.com/decision/7022/Bryan-Caraway-vs-Aljamain-Sterling
1852,http://mmadecisions.com/decision/6992/Mauricio-Rua-vs-Corey-Anderson
1853,http://mmadecisions.com/decision/6991/Bryan-Barberena-vs-Warlley-Alves
1854,http://mmadecisions.com/decision/6984/Francisco-Trinaldo-vs-Yancy-Medeiros
1855,http://mmadecisions.com/decision/6983/John-Lineker-vs-Rob-Font
1856,http://mmadecisions.com/decision/6978/Sergio-Moraes-vs-Luan-Chagas
1857,http://mmadecisions.com/decision/6976/Renato-Moicano-vs-Zubaira-Tukhugov
1858,http://mmadecisions.com/decision/6969/Karolina-Kowalkiewicz-vs-Heather-Jo-Clark
1859,http://mmadecisions.com/decision/6968/Rustam-Khabilov-vs-Chris-Wade
1860,http://mmadecisions.com/decision/6966/Josh-Emmett-vs-Jon-Tuck
1861,http://mmadecisions.com/decision/6964/Kyoji-Horiguchi-vs-Neil-Seery
1862,http://mmadecisions.com/decision/6963/Leon-Edwards-vs-Dominic-Waters
1863,http://mmadecisions.com/decision/6961/Jon-Jones-vs-Ovince-Saint-Preux
1864,http://mmadecisions.com/decision/6959/Edson-Barboza-vs-Anthony-Pettis
1865,http://mmadecisions.com/decision/6958/Robert-Whittaker-vs-Rafael-Natal
1866,http://mmadecisions.com/decision/6956/Sergio-Pettis-vs-Chris-Kelades
1867,http://mmadecisions.com/decision/6955/Danny-Roberts-vs-Dominique-Steele
1868,http://mmadecisions.com/decision/6954/Carla-Esparza-vs-Juliana-Lima
1869,http://mmadecisions.com/decision/6953/James-Vick-vs-Glaico-França
1870,http://mmadecisions.com/decision/6950/Kevin-Lee-vs-Efrain-Escudero
1871,http://mmadecisions.com/decision/6939/Rose-Namajunas-vs-Tecia-Torres
1872,http://mmadecisions.com/decision/6937/Cub-Swanson-vs-Hacran-Dias
1873,http://mmadecisions.com/decision/6935/Raquel-Pennington-vs-Bethe-Correia
1874,http://mmadecisions.com/decision/6931/Cezar-Ferreira-vs-Oluwale-Bamgbose
1875,http://mmadecisions.com/decision/6916/Junior-dos-Santos-vs-Ben-Rothwell
1876,http://mmadecisions.com/decision/6913/Tim-Johnson-vs-Marcin-Tybura
1877,http://mmadecisions.com/decision/6912/Jan-Blachowicz-vs-Igor-Pokrajac
1878,http://mmadecisions.com/decision/6911/Maryna-Moroz-vs-Cristina-Stanciu
1879,http://mmadecisions.com/decision/6910/Zak-Cummings-vs-Nicolas-Dalby
1880,http://mmadecisions.com/decision/6906/Lucas-Martins-vs-Robert-Whiteford
1881,http://mmadecisions.com/decision/6904/Bojan-Velickovic-vs-Alessio-Di-Chirico
1882,http://mmadecisions.com/decision/6889/Bec-Rawlings-vs-Seo-Hee-Ham
1883,http://mmadecisions.com/decision/6886/Leslie-Smith-vs-Rin-Nakai
1884,http://mmadecisions.com/decision/6885/Viscardi-Andrade-vs-Rich-Walsh
1885,http://mmadecisions.com/decision/6884/Ross-Pearson-vs-Chad-Laprise
1886,http://mmadecisions.com/decision/6883/Alan-Patrick-vs-Damien-Brown
1887,http://mmadecisions.com/decision/6873/Ilir-Latifi-vs-Gian-Villante
1888,http://mmadecisions.com/decision/6872/Corey-Anderson-vs-Tom-Lawlor
1889,http://mmadecisions.com/decision/6871/Amanda-Nunes-vs-Valentina-Shevchenko
1890,http://mmadecisions.com/decision/6867/Darren-Elkins-vs-Chas-Skelly
1891,http://mmadecisions.com/decision/6866/Diego-Sanchez-vs-Jim-Miller
1892,http://mmadecisions.com/decision/6844/Michael-Bisping-vs-Anderson-Silva
1893,http://mmadecisions.com/decision/6843/Gegard-Mousasi-vs-Thales-Leites
1894,http://mmadecisions.com/decision/6842/Tom-Breese-vs-Keita-Nakamura
1895,http://mmadecisions.com/decision/6841/Brad-Pickett-vs-Francisco-Rivera
1896,http://mmadecisions.com/decision/6840/Makwan-Amirkhani-vs-Mike-Wilkinson
1897,http://mmadecisions.com/decision/6839/Davey-Grant-vs-Marlon-Vera
1898,http://mmadecisions.com/decision/6837/Arnold-Allen-vs-Yaotzin-Meza
1899,http://mmadecisions.com/decision/6836/Krzysztof-Jotko-vs-Brad-Scott
1900,http://mmadecisions.com/decision/6835/Rustam-Khabilov-vs-Norman-Parke
1901,http://mmadecisions.com/decision/6834/Daniel-Omielanczuk-vs-Jarjis-Danho
1902,http://mmadecisions.com/decision/6817/Dennis-Bermudez-vs-Tatsuya-Kawajiri
1903,http://mmadecisions.com/decision/6815/James-Krause-vs-Shane-Campbell
1904,http://mmadecisions.com/decision/6812/Anthony-Smith-vs-Leonardo-Augusto-Leleco
1905,http://mmadecisions.com/decision/6811/Nathan-Coy-vs-Jonavin-Webb
1906,http://mmadecisions.com/decision/6810/Ashlee-Evans-Smith-vs-Marion-Reneau
1907,http://mmadecisions.com/decision/6808/Shamil-Abdurakhimov-vs-Anthony-Hamilton
1908,http://mmadecisions.com/decision/6782/Roy-Nelson-vs-Jared-Rosholt
1909,http://mmadecisions.com/decision/6781/Ovince-Saint-Preux-vs-Rafael-Feijao
1910,http://mmadecisions.com/decision/6780/Joseph-Benavidez-vs-Zach-Makovsky
1911,http://mmadecisions.com/decision/6777/Joshua-Burkman-vs-K.J.-Noons
1912,http://mmadecisions.com/decision/6775/Justin-Scoggins-vs-Ray-Borg
1913,http://mmadecisions.com/decision/6772/Alex-White-vs-Artem-Lobov
1914,http://mmadecisions.com/decision/6769/Jimmie-Rivera-vs-Iuri-Alcântara
1915,http://mmadecisions.com/decision/6767/Tarec-Saffiedine-vs-Jake-Ellenberger
1916,http://mmadecisions.com/decision/6766/Diego-Ferreira-vs-Olivier-Aubin-Mercier
1917,http://mmadecisions.com/decision/6764/Wilson-Reis-vs-Dustin-Ortiz
1918,http://mmadecisions.com/decision/6762/Alex-Caceres-vs-Masio-Fullen
1919,http://mmadecisions.com/decision/6761/Randy-Brown-vs-Matt-Dwyer
1920,http://mmadecisions.com/decision/6760/Damon-Jackson-vs-Levon-Makashvili
1921,http://mmadecisions.com/decision/6740/Dominick-Cruz-vs-T.J.-Dillashaw
1922,http://mmadecisions.com/decision/6739/Eddie-Alvarez-vs-Anthony-Pettis
1923,http://mmadecisions.com/decision/6737/Francisco-Trinaldo-vs-Ross-Pearson
1924,http://mmadecisions.com/decision/6730/Charles-Rosa-vs-Kyle-Bochniak
1925,http://mmadecisions.com/decision/6728/Francimar-Barroso-vs-Elvis-Mutapcic
1926,http://mmadecisions.com/decision/6727/Robbie-Lawler-vs-Carlos-Condit
1927,http://mmadecisions.com/decision/6725/Albert-Tumenov-vs-Lorenz-Larkin
1928,http://mmadecisions.com/decision/6721/Alex-Morono-vs-Kyle-Noke
1929,http://mmadecisions.com/decision/6720/Justine-Kish-vs-Nina-Nunes
1930,http://mmadecisions.com/decision/6719/Drew-Dober-vs-Scott-Holtzman
1931,http://mmadecisions.com/decision/6718/Dustin-Poirier-vs-Joe-Duffy
1932,http://mmadecisions.com/decision/6717/Michinori-Tanaka-vs-Joe-Soto
1933,http://mmadecisions.com/decision/6713/Nate-Diaz-vs-Michael-Johnson
1934,http://mmadecisions.com/decision/6712/Karolina-Kowalkiewicz-vs-Randa-Markos
1935,http://mmadecisions.com/decision/6705/Valentina-Shevchenko-vs-Sarah-Kaufman
1936,http://mmadecisions.com/decision/6700/Nik-Lentz-vs-Danny-Castillo
1937,http://mmadecisions.com/decision/6696/Kamaru-Usman-vs-Leon-Edwards
1938,http://mmadecisions.com/decision/6691/Yoel-Romero-vs-Ronaldo-Souza
1939,http://mmadecisions.com/decision/6690/Demian-Maia-vs-Gunnar-Nelson
1940,http://mmadecisions.com/decision/6689/Max-Holloway-vs-Jeremy-Stephens
