,age_fighter1,reach_fighter1,height_fighter1,days_since_last_comp_fighter1,num_fights_fighter1,last_5_win_ratio_fighter1,L15_ER_average_fighter1,prev_elo_fighter1,prev_trueskill_fighter1,win/lose_streak_fighter1,finish_pcnt_fighter1,total_win/loss_ratio_fighter1,days_since_started_fighter1,sig_strikes_per_minute_fighter1,age_fighter2,reach_fighter2,height_fighter2,days_since_last_comp_fighter2,num_fights_fighter2,last_5_win_ratio_fighter2,L15_ER_average_fighter2,prev_elo_fighter2,prev_trueskill_fighter2,win/lose_streak_fighter2,finish_pcnt_fighter2,total_win/loss_ratio_fighter2,days_since_started_fighter2,sig_strikes_per_minute_fighter2,division_Catch Weight,division_Featherweight,division_Flyweight,division_Heavyweight,division_Light Heavyweight,division_Lightweight,division_Middleweight,division_Open Weight,division_Super Heavyweight,division_Welterweight,division_Women's Bantamweight,division_Women's Featherweight,division_Women's Flyweight,division_Women's Strawweight
1854,10113.0,73.0,71.0,136.0,3.0,0.888853,0.9366666666666666,1293.7431093140972,33.09741359017894,2,0.0,1.0,269,2.888888888888889,11296.0,70.0,68.0,98.0,2.0,0.872435,0.8433333333333334,1219.361914440385,29.205271266712927,1,0.0,1.0,98,1.8666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2625,9051.0,77.0,73.0,176.0,2.0,0.872435,0.758,1235.661656266226,29.205271266712927,1,0.0,1.0,176,1.1333333333333333,11739.0,79.0,77.0,273.0,3.0,0.513853,0.814,1186.2061225707791,26.51302327637853,1,0.5,0.5,777,1.0452961672473866,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4767,10567.0,75.0,73.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,11018.0,74.0,74.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6349,10991.0,71.0,71.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,9975.0,72.0,72.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,0,1,0,0,0,0,0,0,0
642,10775.0,70.0,69.0,119.0,2.0,0.872435,0.6913333333333332,1245.0,29.205271266712927,1,0.0,1.0,119,3.066666666666667,12536.0,71.0,67.0,105.0,5.0,0.7135,0.5428888888888889,1265.47415020344,28.50611979114652,2,0.5,0.75,707,2.074898785425101,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1249,10048.0,78.0,75.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,8721.0,77.0,75.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5238,9157.0,75.0,72.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,8548.0,72.0,71.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2069,9235.0,69.0,68.0,105.0,5.0,0.3385,0.6533333333333333,1134.2223188392516,19.91093763761625,-2,0.5,0.25,609,0.8058690744920993,11185.0,71.0,68.0,105.0,5.0,0.3385,0.7251428571428571,1180.3609539930335,22.4538478783806,-2,0.75,0.25,770,0.9848275862068966,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139,9355.0,70.0,68.0,182.0,2.0,0.122435,0.20933333333333334,1159.9492624293605,19.98458164878217,-1,1.0,0.0,182,4.066666666666667,10994.0,66.0,66.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,1,0,0,0,0,0,0,0,0
304,12493.0,75.0,73.0,69.0,8.0,0.6,0.5509090909090908,1254.0069660651134,27.32227306678052,3,0.42857142857142855,0.5714285714285714,1323,1.6028062601187265,11608.0,80.0,76.0,126.0,7.0,0.8,0.746,1393.7682366371123,35.651733556932285,2,0.3333333333333333,0.8333333333333334,966,1.641275986869792,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5359,11585.0,71.0,71.0,119.0,2.0,0.122435,0.043333333333333335,1146.3765300746004,19.363563495858138,-1,1.0,0.0,119,2.2666666666666666,12179.0,74.0,71.0,203.0,12.0,0.4,0.37025,1168.5343750276004,30.323610106359784,-1,0.5454545454545454,0.45454545454545453,1925,0.24159784026173098,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5357,8842.0,79.0,74.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,12866.0,77.0,73.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6416,9243.0,73.0,72.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,10002.0,75.0,72.0,1295.0,4.0,0.144355,0.09199999999999998,1083.026165249212,17.035341686645484,-3,1.0,0.0,1813,0.7444444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6874,10909.0,74.0,75.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,13355.0,72.0,73.0,98.0,19.0,0.6,0.5825333333333333,1396.4909685409764,35.793313967735955,-2,0.6666666666666666,0.6666666666666666,2415,0.22552704690308875,0,0,0,0,0,0,0,0,0,1,0,0,0,0
440,11252.0,76.0,74.0,69.0,14.0,0.6,0.7302,1295.7126412063044,29.49712536608503,1,0.38461538461538464,0.6153846153846154,2170,0.44340457100465086,11920.0,78.0,75.0,105.0,8.0,0.8,0.612,1367.7575604613771,36.59153256734477,-1,0.42857142857142855,0.8571428571428571,945,0.5388948089511341,0,0,0,0,0,0,1,0,0,0,0,0,0,0
334,9048.0,73.0,73.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,11633.0,69.0,69.0,182.0,2.0,0.872435,0.652,1226.874557977049,31.36175212248008,1,0.0,1.0,182,1.1333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5475,10818.0,74.0,72.0,269.0,2.0,0.872435,0.5393333333333333,1227.6076143311195,30.79238425209457,1,0.0,1.0,269,3.4666666666666663,10331.0,68.0,68.0,91.0,2.0,0.872435,0.9646666666666667,1252.2433821349655,29.205271266712927,1,0.0,1.0,91,3.2666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1554,9544.0,77.0,78.0,84.0,4.0,0.894355,0.766,1331.8127337220585,35.74650169030536,3,0.6666666666666666,1.0,413,3.0877742946708464,8494.0,76.0,73.0,77.0,2.0,0.872435,1.0,1265.407568761765,29.964738424292424,1,1.0,1.0,77,4.395604395604396,0,0,0,0,0,0,1,0,0,0,0,0,0,0
969,12353.0,71.0,69.0,105.0,8.0,0.4,0.45771428571428574,1250.658691433401,29.37662874859783,1,0.5714285714285714,0.5714285714285714,1008,0.5735271922322283,11551.0,66.0,66.0,91.0,7.0,0.6,0.738,1213.3514508568585,24.46482212050074,1,0.3333333333333333,0.5,938,1.156295101451736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,10530.0,76.0,74.0,105.0,3.0,0.513853,0.744,1238.9567921623727,27.84943479714256,-1,0.5,0.5,420,2.109090909090909,13260.0,71.0,72.0,217.0,13.0,0.6,0.6108,1341.7549899356982,35.559010233995,-1,0.4166666666666667,0.6666666666666666,1911,0.5045947414424417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4513,10305.0,71.0,68.0,154.0,6.0,0.6,0.5723333333333334,1271.4525362298516,28.371947621275147,1,0.8,0.6,987,1.3845684659957305,11028.0,73.0,67.0,69.0,6.0,0.8,0.4224,1314.246816770368,31.77540333194731,1,0.6,0.8,707,0.7822795457731669,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3971,11846.0,72.0,70.0,84.0,21.0,0.4,0.4981333333333333,1270.1226821697078,34.24511931524368,-2,0.55,0.65,3346,0.29007305543618395,10846.0,69.0,68.0,224.0,12.0,0.6,0.6732,1336.0351310872288,31.886239010105907,-1,0.45454545454545453,0.6363636363636364,1813,0.6215247744964784,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2894,12826.0,74.0,72.0,161.0,4.0,0.144355,0.24,1067.5292527216095,16.714885553737794,-3,0.6666666666666666,0.0,448,2.175141242937853,9416.0,72.0,71.0,623.0,4.0,0.394355,0.4999737878964292,1187.5101533602117,26.46424257107077,-2,0.6666666666666666,0.3333333333333333,994,1.8333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1879,10899.0,68.0,68.0,406.0,5.0,0.7135,0.617,1322.7942961506644,30.37782922544317,1,1.0,0.75,917,0.9981030205749306,8966.0,68.0,68.0,203.0,6.0,0.8,0.7205714285714286,1343.65005641202,30.67499668107421,1,0.8,0.8,736,1.9460825610783485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5778,10585.0,67.0,66.0,126.0,2.0,0.122435,0.18133333333333335,1158.060509698645,20.691374843435,-1,1.0,0.0,126,2.2,11586.0,66.0,65.0,76.0,9.0,0.2,0.27888888888888885,1096.0755774383506,22.047882853239223,-3,0.5,0.375,1099,0.7877806468554422,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3126,7598.0,69.0,66.0,133.0,3.0,0.513853,0.5656666666666665,1183.8410269964425,23.27594625660631,-1,0.0,0.5,203,2.9115341545352744,12176.0,71.0,69.0,133.0,4.0,0.394355,0.574,1190.5020619306565,25.3948368641806,-1,0.6666666666666666,0.3333333333333333,540,0.494732020155749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6063,10846.0,66.0,63.0,231.0,6.0,0.8,0.5205,1327.4587057567612,31.68070393603067,1,0.8,0.8,917,1.3445561871447311,11036.0,66.0,66.0,143.0,5.0,0.7135,0.24727272727272728,1284.3138194166245,32.73962046867209,1,0.5,0.75,672,1.2156686177397569,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3150,9783.0,71.0,69.0,224.0,3.0,0.513853,0.4548,1224.671098517363,26.563388383602497,-1,1.0,0.5,276,3.306122448979592,13764.0,73.0,69.0,213.0,20.0,0.2,0.43119999999999997,1245.7610907663243,27.648117760822245,-3,0.6842105263157895,0.5263157894736842,4635,0.26453086193389225,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2710,10213.0,71.0,71.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,10875.0,73.0,71.0,224.0,3.0,0.513853,0.4709999999999999,1195.9650837067484,26.442868391435724,-1,0.5,0.5,574,2.2888888888888888,0,0,0,0,0,1,0,0,0,0,0,0,0,0
372,12256.0,76.0,74.0,105.0,2.0,0.122435,0.014,1160.6537837241729,23.453933931208283,-1,0.0,0.0,105,6.075949367088607,11229.0,75.0,75.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5140,11926.0,73.0,68.0,203.0,5.0,0.526,0.5668,1213.904686258876,27.744697900341123,2,0.5,0.5,1529,0.21973550356052898,10816.0,70.0,68.0,49.0,15.0,0.8,0.41,1418.3734162536268,32.866787719851004,-1,0.42857142857142855,0.6428571428571429,2030,0.3495835407780185,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3293,11161.0,70.0,69.0,133.0,10.0,0.8,0.7509333333333333,1492.3294920457968,41.40843048957264,1,0.0,0.8888888888888888,1134,0.6644033003039753,10077.0,73.0,68.0,213.0,4.0,0.894355,0.7224,1340.2185480013368,35.81241076674132,3,0.6666666666666666,1.0,539,1.7899316345556247,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2556,10160.0,65.0,66.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,11369.0,68.0,67.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6739,12914.0,77.0,75.0,2296.0,15.0,0.6,0.5273333333333333,1469.344717467811,35.56036988772512,3,0.7142857142857143,0.7142857142857143,4957,0.4917617237008872,11411.0,78.0,76.0,266.0,10.0,0.6,0.622,1301.7195377609512,31.727473441984788,2,0.4444444444444444,0.6666666666666666,1652,0.7479548110634983,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5089,12479.0,74.0,73.0,217.0,3.0,0.513853,0.433,1213.0181003109233,27.92625884209816,1,0.5,0.5,371,3.8961038961038956,11330.0,74.0,74.0,190.0,14.0,0.6,0.8662222222222221,1365.2109175327544,35.98145708567048,1,0.3076923076923077,0.6923076923076923,2009,0.3791376477032632,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6050,11390.0,80.0,75.0,91.0,4.0,0.894355,0.5916,1311.2320366625945,33.6860085737791,3,0.6666666666666666,1.0,413,1.4451382694023194,11887.0,73.0,73.0,59.0,6.0,0.6,0.6040000000000001,1270.174752315181,29.434764931459597,1,0.6,0.6,693,1.2132921174652243,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1310,8654.0,67.0,65.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,11136.0,71.0,69.0,266.0,6.0,0.6,0.39466666666666667,1273.4774493999537,28.02033807644917,-1,0.8,0.6,924,1.1332391108826931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,10430.0,71.0,71.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,8977.0,73.0,73.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2738,11098.0,70.0,66.0,150.0,7.0,0.4,0.09844444444444446,1209.6783630304526,26.44808847712818,-3,0.6666666666666666,0.5,987,1.087262491203378,12799.0,68.0,67.0,140.0,8.0,0.6,0.5356666666666666,1144.6815627651258,27.31267645006145,-1,0.0,0.5714285714285714,1141,0.7005919730625102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,11011.0,75.0,71.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,11383.0,71.0,69.0,161.0,2.0,0.122435,0.3473333333333333,1161.3480691100524,20.794728733287084,-1,1.0,0.0,161,1.7333333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3357,11620.0,73.0,69.0,217.0,4.0,0.394355,0.319,1209.7814662096164,23.371054176688585,-1,1.0,0.3333333333333333,511,1.0360824742268042,12097.0,71.0,70.0,161.0,2.0,0.872435,0.73,1196.6071037118832,29.205271266712927,1,0.0,1.0,161,4.067796610169491,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4126,10596.0,65.0,64.0,133.0,4.0,0.894355,0.6308888888888888,1322.3907154863375,34.956878141460315,3,0.3333333333333333,1.0,283,1.5222482435597189,10167.0,66.0,63.0,182.0,10.0,1.0,0.7845454545454547,1449.2213284059178,37.951889268017815,5,0.4444444444444444,0.7777777777777778,1225,0.6796274453979745,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6148,9093.0,76.0,72.0,112.0,10.0,0.8,0.7211666666666666,1482.685594378626,36.77225229348591,1,0.4444444444444444,0.7777777777777778,1615,0.8941689220062564,11756.0,74.0,69.0,91.0,5.0,0.7135,0.654,1369.336150626854,35.43164998807183,2,1.0,0.75,497,1.743455497382199,0,0,0,0,0,0,0,0,0,1,0,0,0,0
917,8972.0,74.0,73.0,154.0,2.0,0.122435,0.3646666666666667,1163.9344782843173,20.794728733287084,-1,1.0,0.0,154,3.4,8591.0,73.0,72.0,126.0,5.0,0.526,0.5158,1213.6247169016951,26.150059456960204,-2,0.5,0.5,561,1.614100185528757,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2251,9787.0,71.0,70.0,126.0,2.0,0.122435,0.13733333333333334,1155.0,20.794728733287084,-1,1.0,0.0,126,1.2,11496.0,71.0,70.0,78.0,5.0,0.526,0.4664,1259.6030270842523,28.10246439188844,-2,0.75,0.5,938,1.771140823059559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,9739.0,77.0,75.0,385.0,2.0,0.872435,0.844,1252.2433821349655,29.205271266712927,1,1.0,1.0,385,3.214285714285714,10081.0,77.0,74.0,147.0,4.0,0.894355,0.804,1343.5783266426808,34.71543068123781,3,0.6666666666666666,1.0,441,2.152641878669276,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1194,11332.0,69.0,66.0,204.0,2.0,0.122435,0.006,1134.1547590719242,20.794728733287084,-1,0.0,0.0,204,0.42402826855123676,8607.0,64.0,64.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2776,13522.0,80.0,74.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,12493.0,76.0,77.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,1,0,0,0,0,0,0,0,0,0,0
555,10391.0,76.0,73.0,245.0,6.0,0.6,0.48875,1230.7601260671277,31.66684766235624,-1,0.4,0.6,848,0.8593220338983051,10725.0,78.0,73.0,97.0,5.0,0.7135,0.5952,1222.136680526902,28.71211615715047,-1,0.25,0.75,735,0.6774193548387096,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1250,9826.0,80.0,75.0,49.0,6.0,0.6,0.6681538461538461,1249.3847482019016,27.41033698161072,2,0.2,0.6,490,1.141304347826087,8509.0,67.0,67.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5319,11960.0,75.0,74.0,204.0,9.0,0.6,0.422,1228.0799363928593,30.401215941548497,-2,0.375,0.625,1589,0.8857896720693554,12853.0,74.0,72.0,252.0,17.0,0.4,0.6982666666666667,1289.9604987174723,34.3390675215812,-2,0.5625,0.625,3248,0.29380237770415124,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4346,9575.0,71.0,70.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,10684.0,72.0,69.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2071,8353.0,78.0,75.0,147.0,2.0,0.122435,0.2926666666666667,1177.525814118449,22.6179860422099,-1,1.0,0.0,147,4.6,11326.0,73.0,72.0,483.0,3.0,0.513853,0.254,1164.301889879833,24.24939908421662,-1,0.0,0.5,717,2.8205128205128203,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6742,7633.0,63.0,64.0,70.0,2.0,0.122435,0.29000000000000004,1157.997639797606,20.407959239624223,-1,1.0,0.0,70,0.8,11170.0,68.0,68.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3416,10190.0,75.0,74.0,78.0,3.0,0.888853,0.8553333333333334,1288.6959731537752,32.71811178866808,2,0.0,1.0,210,1.488888888888889,13500.0,81.0,76.0,49.0,5.0,0.7135,0.5335,1282.9227830963107,30.12267984020636,3,0.75,0.75,2373,0.7057584269662921,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1276,10969.0,69.0,68.0,406.0,3.0,0.513853,0.3773333333333333,1216.6755099328204,27.977161220992976,-1,0.5,0.5,735,1.3111111111111111,11726.0,71.0,68.0,147.0,6.0,0.8,0.4468571428571429,1340.1386593722536,35.4470393165699,-1,0.8,0.8,1098,0.9741912031988369,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4605,9020.0,74.0,70.0,133.0,11.0,0.6,0.2966666666666667,1285.470429686663,30.861112781158685,1,0.7,0.5,1427,0.6857339765678842,11303.0,73.0,71.0,119.0,7.0,0.4,0.4313333333333333,1220.8126278845791,28.70640327317261,1,0.5,0.5,973,0.6634920634920636,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412,8283.0,71.0,69.0,105.0,4.0,0.894355,0.5708571428571428,1312.494927694677,37.14848141666151,3,0.3333333333333333,1.0,441,1.6032887975334018,10311.0,75.0,72.0,133.0,3.0,0.888853,0.6025,1287.3189257854378,33.24835323864571,2,0.5,1.0,245,2.684458398744113,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3181,9651.0,67.0,67.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,7253.0,73.0,71.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6589,8901.0,75.0,72.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,10083.0,65.0,65.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5664,9815.0,71.0,72.0,234.0,4.0,0.394355,0.53325,1144.4091944128031,23.345962183498216,-2,0.0,0.3333333333333333,560,0.7118412046543463,10753.0,74.0,69.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1095,10541.0,76.0,75.0,97.0,4.0,0.394355,0.3925,1170.4264214907753,22.55213790643191,-1,1.0,0.3333333333333333,427,1.7513331462250912,11257.0,74.0,73.0,73.0,2.0,0.122435,0.342,1148.7881060665718,21.14606230456941,-1,0.0,0.0,73,3.3707865168539324,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2044,11196.0,70.0,68.0,357.0,7.0,1.0,0.64,1426.5933607888662,36.36912081657132,5,0.6666666666666666,0.8333333333333334,959,1.2815418239618517,10261.0,71.0,69.0,154.0,19.0,0.6,0.6136,1364.4232655987475,29.28389206323869,3,0.5555555555555556,0.5555555555555556,2590,0.27861912013253237,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6497,9929.0,70.0,70.0,73.0,2.0,0.122435,0.4999737878964292,1147.7566178650345,20.794728733287084,-1,1.0,0.0,73,0.8,13656.0,73.0,71.0,73.0,2.0,0.122435,0.012666666666666666,1143.5229970773198,20.794728733287084,-1,1.0,0.0,73,0.26666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2810,10573.0,72.0,72.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,12073.0,77.0,71.0,448.0,2.0,0.122435,0.406,1140.468010018504,20.794728733287084,-1,0.0,0.0,448,1.9221967963386728,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1151,9511.0,73.0,70.0,161.0,10.0,0.8,0.7386666666666666,1306.7537658450815,28.092737464066357,2,0.4444444444444444,0.5555555555555556,1197,0.9191020753917831,12836.0,67.0,66.0,154.0,10.0,0.8,0.8383636363636363,1377.569936154497,33.86998191676673,-1,0.6666666666666666,0.6666666666666666,1204,0.5726819156884957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6687,11552.0,78.0,74.0,140.0,5.0,0.7135,0.5154545454545454,1244.116879435643,29.28579516138957,1,0.5,0.75,532,1.0364842454394694,11099.0,74.0,70.0,104.0,6.0,0.4,0.8859999999999999,1256.6946047266365,25.328665167601045,1,0.8,0.4,1246,0.968623877099336,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6883,10975.0,78.0,74.0,189.0,8.0,1.0,0.741,1610.825472190692,44.489783827134815,7,0.7142857142857143,1.0,1220,0.7263028313500206,13185.0,74.0,73.0,140.0,18.0,0.8,0.5887999999999999,1507.675700631047,39.92091627964946,2,0.47058823529411764,0.7647058823529411,2709,0.28063061861445304,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4392,10682.0,71.0,64.0,455.0,5.0,0.7135,0.072,1225.0812708315357,30.59164519411613,-1,0.0,0.75,945,1.7264601444838985,10188.0,70.0,67.0,182.0,2.0,0.872435,0.952,1256.1390936933792,29.205271266712927,1,1.0,1.0,182,4.3071786310517535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,10331.0,72.0,72.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,11886.0,74.0,74.0,77.0,2.0,0.122435,0.014,1144.9447209417242,21.544728317475432,-1,0.0,0.0,77,4.090909090909091,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5480,11925.0,72.0,73.0,80.0,12.0,0.6,0.5833333333333334,1229.7058381606228,25.37476633801761,1,0.36363636363636365,0.45454545454545453,2030,0.575906519521469,9872.0,71.0,68.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,9850.0,69.0,69.0,211.0,2.0,0.122435,0.242,1164.338343733774,20.794728733287084,-1,1.0,0.0,211,0.8,10089.0,75.0,74.0,241.0,11.0,0.6,0.5204,1203.2331424864433,28.96621205944936,-2,0.4,0.6,1477,0.7149935208476256,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2683,10866.0,68.0,66.0,133.0,4.0,0.894355,0.5820000000000001,1286.6316462984528,33.448262276039344,3,0.0,1.0,385,1.6333333333333333,10016.0,66.0,67.0,133.0,4.0,0.894355,0.8103999999999999,1330.9140645259326,33.63572053584088,3,1.0,1.0,497,1.627389951089373,0,0,0,0,0,0,0,0,0,0,1,0,0,0
