,Round,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td %,Td %,Sub. att,Rev.,Ctrl,Sig. str,Head,Body,Leg,Distance,Clinch,Ground,URL
4,3,John Howard,0,29 of 39,74%,46 of 59,0 of 1,0%,0,0,0:56,29 of 39,13 of 22,8 of 9,8 of 8,17 of 23,12 of 16,0 of 0,http://www.ufcstats.com/fight-details/fc45644c62643c71
5,3,Brian Ebersole,0,28 of 58,48%,40 of 70,0 of 3,0%,0,0,0:00,28 of 58,14 of 36,5 of 11,9 of 11,21 of 48,7 of 10,0 of 0,http://www.ufcstats.com/fight-details/fc45644c62643c71
0,1,Jon Tuck,0,12 of 27,44%,24 of 40,0 of 0,---,1,0,0:00,12 of 27,5 of 18,5 of 7,2 of 2,8 of 21,4 of 6,0 of 0,http://www.ufcstats.com/fight-details/9c0721bd410e7a0e
1,1,Kevin Lee,0,22 of 48,45%,27 of 53,2 of 3,66%,0,0,2:34,22 of 48,13 of 36,9 of 12,0 of 0,6 of 26,13 of 17,3 of 5,http://www.ufcstats.com/fight-details/9c0721bd410e7a0e
2,2,Jon Tuck,0,13 of 29,44%,32 of 51,0 of 0,---,1,0,0:07,13 of 29,6 of 21,5 of 6,2 of 2,8 of 22,3 of 5,2 of 2,http://www.ufcstats.com/fight-details/9c0721bd410e7a0e
3,2,Kevin Lee,0,20 of 47,42%,27 of 59,1 of 4,25%,0,0,2:37,20 of 47,13 of 38,7 of 9,0 of 0,12 of 34,4 of 7,4 of 6,http://www.ufcstats.com/fight-details/9c0721bd410e7a0e
4,3,Jon Tuck,0,5 of 24,20%,12 of 34,0 of 0,---,0,0,0:00,5 of 24,2 of 21,0 of 0,3 of 3,4 of 18,0 of 3,1 of 3,http://www.ufcstats.com/fight-details/9c0721bd410e7a0e
5,3,Kevin Lee,0,32 of 62,51%,46 of 78,1 of 2,50%,0,0,3:34,32 of 62,27 of 57,5 of 5,0 of 0,6 of 24,2 of 3,24 of 35,http://www.ufcstats.com/fight-details/9c0721bd410e7a0e
0,1,Manvel Gamburyan,0,7 of 27,25%,8 of 30,1 of 3,33%,0,0,0:32,7 of 27,2 of 21,2 of 2,3 of 4,5 of 24,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/a49706a6edb0c5c3
1,1,Cody Gibson,0,29 of 75,38%,32 of 78,0 of 0,---,0,0,0:46,29 of 75,22 of 67,6 of 7,1 of 1,18 of 61,11 of 14,0 of 0,http://www.ufcstats.com/fight-details/a49706a6edb0c5c3
2,2,Manvel Gamburyan,0,4 of 25,16%,12 of 33,1 of 3,33%,1,0,1:00,4 of 25,3 of 22,0 of 2,1 of 1,3 of 19,1 of 5,0 of 1,http://www.ufcstats.com/fight-details/a49706a6edb0c5c3
3,2,Cody Gibson,1,20 of 43,46%,29 of 53,1 of 2,50%,0,0,1:56,20 of 43,13 of 36,5 of 5,2 of 2,10 of 25,6 of 11,4 of 7,http://www.ufcstats.com/fight-details/a49706a6edb0c5c3
0,1,Mark Hunt,0,16 of 48,33%,16 of 48,0 of 0,---,0,0,0:00,16 of 48,12 of 42,3 of 5,1 of 1,13 of 45,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/ef3c1a2ac6510d26
1,1,Roy Nelson,0,11 of 37,29%,11 of 37,0 of 3,0%,0,0,0:00,11 of 37,9 of 34,1 of 1,1 of 2,11 of 37,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/ef3c1a2ac6510d26
2,2,Mark Hunt,1,16 of 43,37%,16 of 43,0 of 0,---,0,0,0:02,16 of 43,16 of 43,0 of 0,0 of 0,15 of 40,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/ef3c1a2ac6510d26
3,2,Roy Nelson,0,9 of 23,39%,9 of 23,1 of 3,33%,0,0,0:19,9 of 23,7 of 20,1 of 2,1 of 1,9 of 23,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/ef3c1a2ac6510d26
0,1,Myles Jury,1,10 of 23,43%,10 of 23,0 of 1,0%,0,0,0:05,10 of 23,7 of 17,1 of 4,2 of 2,4 of 15,0 of 0,6 of 8,http://www.ufcstats.com/fight-details/5ff0c4c6006f0873
1,1,Takanori Gomi,0,1 of 4,25%,1 of 4,0 of 0,---,0,0,0:00,1 of 4,0 of 3,1 of 1,0 of 0,1 of 4,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/5ff0c4c6006f0873
0,1,Yoshihiro Akiyama,0,8 of 15,53%,28 of 40,1 of 2,50%,0,0,2:50,8 of 15,6 of 13,2 of 2,0 of 0,4 of 11,0 of 0,4 of 4,http://www.ufcstats.com/fight-details/1e797ccd275a98d0
1,1,Amir Sadollah,0,9 of 25,36%,19 of 35,0 of 0,---,0,0,0:11,9 of 25,6 of 20,0 of 1,3 of 4,6 of 20,3 of 5,0 of 0,http://www.ufcstats.com/fight-details/1e797ccd275a98d0
2,2,Yoshihiro Akiyama,0,16 of 40,40%,22 of 46,1 of 3,33%,0,0,2:37,16 of 40,14 of 38,2 of 2,0 of 0,8 of 23,0 of 1,8 of 16,http://www.ufcstats.com/fight-details/1e797ccd275a98d0
3,2,Amir Sadollah,0,24 of 42,57%,28 of 48,0 of 0,---,0,0,0:01,24 of 42,12 of 28,4 of 4,8 of 10,17 of 31,2 of 2,5 of 9,http://www.ufcstats.com/fight-details/1e797ccd275a98d0
4,3,Yoshihiro Akiyama,0,33 of 64,51%,44 of 79,0 of 0,---,0,0,2:28,33 of 64,31 of 62,2 of 2,0 of 0,14 of 26,0 of 0,19 of 38,http://www.ufcstats.com/fight-details/1e797ccd275a98d0
5,3,Amir Sadollah,0,9 of 34,26%,16 of 41,0 of 0,---,0,0,0:00,9 of 34,6 of 29,0 of 0,3 of 5,8 of 33,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/1e797ccd275a98d0
0,1,Miesha Tate,0,31 of 58,53%,37 of 64,1 of 1,100%,0,0,0:54,31 of 58,16 of 39,12 of 15,3 of 4,17 of 38,14 of 18,0 of 2,http://www.ufcstats.com/fight-details/36d9d7e331e6b589
1,1,Rin Nakai,0,10 of 27,37%,31 of 50,0 of 6,0%,0,0,0:26,10 of 27,5 of 18,3 of 7,2 of 2,5 of 15,5 of 10,0 of 2,http://www.ufcstats.com/fight-details/36d9d7e331e6b589
2,2,Miesha Tate,0,13 of 34,38%,35 of 56,0 of 0,---,0,0,1:23,13 of 34,11 of 29,2 of 5,0 of 0,9 of 29,2 of 3,2 of 2,http://www.ufcstats.com/fight-details/36d9d7e331e6b589
3,2,Rin Nakai,0,2 of 8,25%,10 of 17,1 of 5,20%,0,0,1:10,2 of 8,0 of 4,1 of 3,1 of 1,1 of 5,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/36d9d7e331e6b589
4,3,Miesha Tate,0,11 of 24,45%,16 of 30,0 of 3,0%,0,0,0:26,11 of 24,6 of 19,4 of 4,1 of 1,2 of 12,9 of 12,0 of 0,http://www.ufcstats.com/fight-details/36d9d7e331e6b589
5,3,Rin Nakai,0,4 of 12,33%,11 of 19,2 of 8,25%,0,0,2:20,4 of 12,2 of 6,2 of 6,0 of 0,1 of 4,3 of 8,0 of 0,http://www.ufcstats.com/fight-details/36d9d7e331e6b589
0,1,Kiichi Kunimoto,0,10 of 35,28%,13 of 38,0 of 2,0%,0,0,1:03,10 of 35,5 of 28,3 of 5,2 of 2,7 of 29,3 of 6,0 of 0,http://www.ufcstats.com/fight-details/26cd506de4221057
1,1,Richard Walsh,2,33 of 51,64%,60 of 78,0 of 0,---,0,0,1:45,33 of 51,18 of 32,5 of 8,10 of 11,18 of 34,11 of 13,4 of 4,http://www.ufcstats.com/fight-details/26cd506de4221057
2,2,Kiichi Kunimoto,0,11 of 29,37%,16 of 34,0 of 5,0%,0,0,1:36,11 of 29,3 of 21,6 of 6,2 of 2,3 of 20,8 of 9,0 of 0,http://www.ufcstats.com/fight-details/26cd506de4221057
3,2,Richard Walsh,0,16 of 36,44%,24 of 44,0 of 0,---,0,0,1:30,16 of 36,10 of 28,4 of 6,2 of 2,13 of 29,3 of 7,0 of 0,http://www.ufcstats.com/fight-details/26cd506de4221057
4,3,Kiichi Kunimoto,0,15 of 28,53%,33 of 56,1 of 3,33%,0,0,3:26,15 of 28,8 of 21,5 of 5,2 of 2,10 of 23,3 of 3,2 of 2,http://www.ufcstats.com/fight-details/26cd506de4221057
5,3,Richard Walsh,0,10 of 18,55%,12 of 20,0 of 0,---,0,0,0:03,10 of 18,3 of 10,1 of 2,6 of 6,10 of 17,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/26cd506de4221057
0,1,Kyoji Horiguchi,0,31 of 43,72%,49 of 62,0 of 0,---,0,0,2:17,31 of 43,22 of 34,9 of 9,0 of 0,11 of 15,11 of 17,9 of 11,http://www.ufcstats.com/fight-details/c2a36e996bba3a4a
1,1,Jon Delos Reyes,0,13 of 25,52%,18 of 30,0 of 0,---,0,0,0:00,13 of 25,4 of 16,4 of 4,5 of 5,6 of 16,7 of 9,0 of 0,http://www.ufcstats.com/fight-details/c2a36e996bba3a4a
0,1,Alex Caceres,0,10 of 19,52%,16 of 25,0 of 0,---,0,0,0:13,10 of 19,5 of 12,2 of 4,3 of 3,8 of 16,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/b516beb27416e492
1,1,Masanori Kanehara,0,19 of 32,59%,45 of 61,1 of 2,50%,0,0,2:44,19 of 32,19 of 30,0 of 1,0 of 1,7 of 18,11 of 13,1 of 1,http://www.ufcstats.com/fight-details/b516beb27416e492
2,2,Alex Caceres,0,1 of 1,100%,3 of 3,0 of 0,---,0,1,0:00,1 of 1,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/b516beb27416e492
3,2,Masanori Kanehara,0,1 of 1,100%,43 of 46,1 of 1,100%,2,0,4:48,1 of 1,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/b516beb27416e492
4,3,Alex Caceres,0,13 of 58,22%,14 of 59,0 of 0,---,0,0,0:23,13 of 58,9 of 48,2 of 6,2 of 4,11 of 55,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/b516beb27416e492
5,3,Masanori Kanehara,0,12 of 36,33%,14 of 38,0 of 1,0%,0,0,0:00,12 of 36,10 of 32,0 of 2,2 of 2,12 of 35,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/b516beb27416e492
0,1,Katsunori Kikuno,0,27 of 67,40%,28 of 68,0 of 0,---,0,0,0:01,27 of 67,17 of 53,3 of 7,7 of 7,25 of 63,2 of 4,0 of 0,http://www.ufcstats.com/fight-details/7690e946d9d81f51
1,1,Sam Sicilia,0,32 of 81,39%,33 of 82,0 of 0,---,0,0,0:00,32 of 81,15 of 58,7 of 11,10 of 12,25 of 72,7 of 9,0 of 0,http://www.ufcstats.com/fight-details/7690e946d9d81f51
2,2,Katsunori Kikuno,0,5 of 11,45%,5 of 11,1 of 1,100%,1,0,0:47,5 of 11,3 of 7,0 of 1,2 of 3,5 of 11,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7690e946d9d81f51
3,2,Sam Sicilia,0,4 of 10,40%,4 of 10,0 of 0,---,0,0,0:00,4 of 10,3 of 6,0 of 1,1 of 3,2 of 7,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/7690e946d9d81f51
0,1,Hyun Gyu Lim,1,10 of 13,76%,15 of 18,0 of 0,---,0,0,0:12,10 of 13,10 of 13,0 of 0,0 of 0,0 of 3,3 of 3,7 of 7,http://www.ufcstats.com/fight-details/de2dad48d95305d7
1,1,Takenori Sato,0,1 of 3,33%,2 of 4,0 of 2,0%,0,0,0:02,1 of 3,0 of 0,0 of 1,1 of 2,1 of 3,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/de2dad48d95305d7
0,1,Michinori Tanaka,0,1 of 3,33%,7 of 9,0 of 3,0%,0,2,1:01,1 of 3,1 of 3,0 of 0,0 of 0,0 of 2,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/a4398b9257a93d78
1,1,Kyung Ho Kang,0,4 of 6,66%,20 of 23,0 of 0,---,1,0,3:30,4 of 6,3 of 5,1 of 1,0 of 0,1 of 3,1 of 1,2 of 2,http://www.ufcstats.com/fight-details/a4398b9257a93d78
2,2,Michinori Tanaka,0,13 of 19,68%,21 of 29,1 of 1,100%,0,1,2:57,13 of 19,13 of 19,0 of 0,0 of 0,3 of 6,0 of 0,10 of 13,http://www.ufcstats.com/fight-details/a4398b9257a93d78
3,2,Kyung Ho Kang,0,6 of 16,37%,10 of 21,0 of 0,---,1,1,0:59,6 of 16,4 of 13,1 of 1,1 of 2,6 of 16,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/a4398b9257a93d78
4,3,Michinori Tanaka,0,8 of 39,20%,11 of 43,2 of 5,40%,0,1,1:48,8 of 39,6 of 36,2 of 3,0 of 0,6 of 36,1 of 1,1 of 2,http://www.ufcstats.com/fight-details/a4398b9257a93d78
5,3,Kyung Ho Kang,0,11 of 44,25%,12 of 45,0 of 0,---,0,0,0:57,11 of 44,8 of 38,1 of 2,2 of 4,9 of 42,1 of 1,1 of 1,http://www.ufcstats.com/fight-details/a4398b9257a93d78
0,1,Kazuki Tokudome,0,5 of 11,45%,6 of 12,1 of 3,33%,0,0,2:58,5 of 11,4 of 10,0 of 0,1 of 1,2 of 8,2 of 2,1 of 1,http://www.ufcstats.com/fight-details/3dd55cca2358a511
1,1,Johnny Case,0,2 of 25,8%,9 of 32,0 of 1,0%,0,0,0:00,2 of 25,2 of 23,0 of 1,0 of 1,1 of 22,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/3dd55cca2358a511
2,2,Kazuki Tokudome,0,7 of 18,38%,7 of 18,0 of 1,0%,0,0,0:00,7 of 18,6 of 17,0 of 0,1 of 1,7 of 18,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/3dd55cca2358a511
3,2,Johnny Case,1,11 of 48,22%,11 of 48,0 of 0,---,1,0,0:12,11 of 48,9 of 44,0 of 1,2 of 3,10 of 47,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/3dd55cca2358a511
0,1,Maximo Blanco,0,33 of 57,57%,33 of 57,2 of 8,25%,0,0,2:01,33 of 57,32 of 56,1 of 1,0 of 0,27 of 49,5 of 7,1 of 1,http://www.ufcstats.com/fight-details/284e05afc9479620
1,1,Dan Hooker,0,21 of 61,34%,24 of 64,0 of 0,---,0,0,0:31,21 of 61,17 of 55,4 of 6,0 of 0,11 of 47,10 of 14,0 of 0,http://www.ufcstats.com/fight-details/284e05afc9479620
2,2,Maximo Blanco,0,71 of 134,52%,72 of 135,0 of 2,0%,0,0,0:00,71 of 134,69 of 129,2 of 5,0 of 0,63 of 116,8 of 18,0 of 0,http://www.ufcstats.com/fight-details/284e05afc9479620
3,2,Dan Hooker,0,41 of 106,38%,42 of 107,0 of 0,---,0,0,0:13,41 of 106,32 of 92,5 of 7,4 of 7,33 of 86,8 of 20,0 of 0,http://www.ufcstats.com/fight-details/284e05afc9479620
4,3,Maximo Blanco,0,28 of 49,57%,32 of 54,1 of 3,33%,0,0,0:34,28 of 49,27 of 47,1 of 2,0 of 0,19 of 33,9 of 16,0 of 0,http://www.ufcstats.com/fight-details/284e05afc9479620
5,3,Dan Hooker,0,37 of 69,53%,50 of 82,0 of 0,---,0,0,1:01,37 of 69,26 of 54,10 of 14,1 of 1,22 of 41,15 of 28,0 of 0,http://www.ufcstats.com/fight-details/284e05afc9479620
0,1,Antonio Silva,0,6 of 13,46%,6 of 13,0 of 0,---,0,0,0:00,6 of 13,2 of 7,2 of 3,2 of 3,5 of 11,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/61c9bbeb2806534b
1,1,Andrei Arlovski,1,13 of 33,39%,14 of 34,0 of 0,---,0,0,0:03,13 of 33,8 of 27,4 of 5,1 of 1,8 of 26,1 of 3,4 of 4,http://www.ufcstats.com/fight-details/61c9bbeb2806534b
0,1,Gleison Tibau,0,13 of 38,34%,19 of 45,2 of 3,66%,0,0,1:24,13 of 38,9 of 32,3 of 5,1 of 1,8 of 32,5 of 6,0 of 0,http://www.ufcstats.com/fight-details/246f38c7855a6400
1,1,Piotr Hallmann,0,22 of 44,50%,28 of 50,0 of 0,---,0,0,0:03,22 of 44,1 of 16,13 of 19,8 of 9,14 of 32,8 of 12,0 of 0,http://www.ufcstats.com/fight-details/246f38c7855a6400
2,2,Gleison Tibau,0,12 of 22,54%,15 of 27,1 of 4,25%,0,0,2:16,12 of 22,8 of 16,1 of 3,3 of 3,9 of 16,3 of 6,0 of 0,http://www.ufcstats.com/fight-details/246f38c7855a6400
3,2,Piotr Hallmann,0,13 of 29,44%,28 of 45,0 of 0,---,0,0,0:32,13 of 29,0 of 7,9 of 15,4 of 7,5 of 13,8 of 16,0 of 0,http://www.ufcstats.com/fight-details/246f38c7855a6400
4,3,Gleison Tibau,0,5 of 14,35%,7 of 17,2 of 4,50%,0,0,1:59,5 of 14,5 of 13,0 of 1,0 of 0,3 of 12,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/246f38c7855a6400
5,3,Piotr Hallmann,0,17 of 40,42%,30 of 53,0 of 0,---,0,0,1:03,17 of 40,10 of 25,6 of 12,1 of 3,4 of 17,13 of 23,0 of 0,http://www.ufcstats.com/fight-details/246f38c7855a6400
0,1,Leonardo Santos,0,13 of 22,59%,32 of 43,1 of 1,100%,0,0,3:50,13 of 22,10 of 18,2 of 3,1 of 1,3 of 12,0 of 0,10 of 10,http://www.ufcstats.com/fight-details/72d2ab073f4120a4
1,1,Efrain Escudero,0,8 of 17,47%,26 of 38,0 of 0,---,0,0,0:04,8 of 17,3 of 11,1 of 2,4 of 4,7 of 15,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/72d2ab073f4120a4
2,2,Leonardo Santos,0,8 of 34,23%,8 of 34,0 of 2,0%,0,0,0:02,8 of 34,6 of 28,2 of 6,0 of 0,7 of 31,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/72d2ab073f4120a4
3,2,Efrain Escudero,1,30 of 62,48%,34 of 67,0 of 0,---,0,0,0:46,30 of 62,23 of 53,4 of 6,3 of 3,25 of 55,3 of 3,2 of 4,http://www.ufcstats.com/fight-details/72d2ab073f4120a4
4,3,Leonardo Santos,0,15 of 42,35%,26 of 55,1 of 1,100%,0,0,3:04,15 of 42,7 of 29,3 of 8,5 of 5,10 of 36,0 of 0,5 of 6,http://www.ufcstats.com/fight-details/72d2ab073f4120a4
5,3,Efrain Escudero,0,5 of 22,22%,17 of 38,0 of 0,---,0,0,0:00,5 of 22,1 of 16,1 of 3,3 of 3,5 of 22,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/72d2ab073f4120a4
0,1,Santiago Ponzinibbio,1,10 of 26,38%,10 of 26,0 of 0,---,0,0,0:01,10 of 26,10 of 24,0 of 2,0 of 0,9 of 23,0 of 1,1 of 2,http://www.ufcstats.com/fight-details/033e4538b9014f91
1,1,Wendell Oliveira Marques,0,8 of 24,33%,8 of 24,0 of 0,---,0,0,0:00,8 of 24,4 of 20,0 of 0,4 of 4,8 of 24,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/033e4538b9014f91
0,1,Iuri Alcantara,0,11 of 17,64%,17 of 25,1 of 1,100%,0,0,1:25,11 of 17,3 of 7,8 of 10,0 of 0,8 of 13,2 of 2,1 of 2,http://www.ufcstats.com/fight-details/36c2ce10809f17b3
1,1,Russell Doane,0,5 of 15,33%,24 of 36,1 of 3,33%,0,1,2:21,5 of 15,4 of 14,1 of 1,0 of 0,1 of 7,0 of 0,4 of 8,http://www.ufcstats.com/fight-details/36c2ce10809f17b3
2,2,Iuri Alcantara,0,13 of 28,46%,24 of 40,0 of 0,---,0,0,0:00,13 of 28,7 of 17,6 of 11,0 of 0,10 of 24,0 of 0,3 of 4,http://www.ufcstats.com/fight-details/36c2ce10809f17b3
3,2,Russell Doane,0,4 of 15,26%,45 of 64,3 of 4,75%,0,0,2:52,4 of 15,4 of 15,0 of 0,0 of 0,1 of 8,0 of 0,3 of 7,http://www.ufcstats.com/fight-details/36c2ce10809f17b3
4,3,Iuri Alcantara,0,3 of 7,42%,18 of 23,1 of 3,33%,0,0,0:45,3 of 7,1 of 5,2 of 2,0 of 0,1 of 5,1 of 1,1 of 1,http://www.ufcstats.com/fight-details/36c2ce10809f17b3
5,3,Russell Doane,0,5 of 11,45%,29 of 39,2 of 5,40%,0,0,3:25,5 of 11,5 of 11,0 of 0,0 of 0,0 of 3,1 of 2,4 of 6,http://www.ufcstats.com/fight-details/36c2ce10809f17b3
0,1,Jessica Andrade,0,19 of 24,79%,44 of 52,1 of 1,100%,2,0,4:21,19 of 24,14 of 19,5 of 5,0 of 0,1 of 4,0 of 0,18 of 20,http://www.ufcstats.com/fight-details/2798c746fe93502a
1,1,Larissa Pacheco,0,6 of 13,46%,11 of 18,0 of 1,0%,0,0,0:00,6 of 13,5 of 12,1 of 1,0 of 0,3 of 8,1 of 1,2 of 4,http://www.ufcstats.com/fight-details/2798c746fe93502a
0,1,Godofredo Pepey,0,8 of 20,40%,9 of 21,0 of 0,---,2,1,0:03,8 of 20,8 of 18,0 of 1,0 of 1,3 of 15,0 of 0,5 of 5,http://www.ufcstats.com/fight-details/7580c93fec606442
1,1,Dashon Johnson,0,7 of 11,63%,11 of 15,1 of 2,50%,0,0,0:58,7 of 11,4 of 8,2 of 2,1 of 1,3 of 7,1 of 1,3 of 3,http://www.ufcstats.com/fight-details/7580c93fec606442
0,1,Igor Araujo,0,5 of 13,38%,5 of 13,2 of 4,50%,0,0,0:00,5 of 13,0 of 4,2 of 5,3 of 4,4 of 12,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/ebb9eeac1faf73ed
1,1,George Sullivan,0,30 of 43,69%,80 of 98,1 of 1,100%,0,0,3:36,30 of 43,23 of 36,4 of 4,3 of 3,3 of 15,2 of 2,25 of 26,http://www.ufcstats.com/fight-details/ebb9eeac1faf73ed
2,2,Igor Araujo,0,3 of 7,42%,3 of 7,0 of 3,0%,0,0,0:00,3 of 7,2 of 6,0 of 0,1 of 1,3 of 7,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/ebb9eeac1faf73ed
3,2,George Sullivan,0,13 of 20,65%,31 of 39,0 of 1,0%,0,0,1:48,13 of 20,9 of 16,4 of 4,0 of 0,2 of 9,0 of 0,11 of 11,http://www.ufcstats.com/fight-details/ebb9eeac1faf73ed
0,1,Francisco Trinaldo,0,16 of 24,66%,31 of 39,0 of 2,0%,0,0,2:01,16 of 24,2 of 10,7 of 7,7 of 7,9 of 17,6 of 6,1 of 1,http://www.ufcstats.com/fight-details/e79e3ee088b76d46
1,1,Leandro Silva,0,5 of 11,45%,14 of 20,1 of 3,33%,0,0,1:14,5 of 11,3 of 7,1 of 3,1 of 1,5 of 11,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/e79e3ee088b76d46
2,2,Francisco Trinaldo,0,5 of 10,50%,7 of 12,0 of 0,---,0,1,0:18,5 of 10,3 of 6,2 of 4,0 of 0,3 of 7,0 of 0,2 of 3,http://www.ufcstats.com/fight-details/e79e3ee088b76d46
3,2,Leandro Silva,0,8 of 10,80%,34 of 36,3 of 3,100%,1,0,4:20,8 of 10,2 of 4,3 of 3,3 of 3,3 of 5,5 of 5,0 of 0,http://www.ufcstats.com/fight-details/e79e3ee088b76d46
4,3,Francisco Trinaldo,0,15 of 20,75%,29 of 35,0 of 0,---,0,0,1:39,15 of 20,11 of 16,3 of 3,1 of 1,10 of 12,4 of 6,1 of 2,http://www.ufcstats.com/fight-details/e79e3ee088b76d46
5,3,Leandro Silva,0,13 of 19,68%,15 of 21,0 of 2,0%,0,0,1:15,13 of 19,10 of 14,3 of 5,0 of 0,10 of 16,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/e79e3ee088b76d46
0,1,Paulo Thiago,0,8 of 22,36%,9 of 23,0 of 2,0%,0,0,1:09,8 of 22,4 of 18,3 of 3,1 of 1,5 of 18,3 of 4,0 of 0,http://www.ufcstats.com/fight-details/972b0643185b2570
1,1,Sean Spencer,1,12 of 32,37%,26 of 47,0 of 1,0%,0,0,2:21,12 of 32,8 of 28,1 of 1,3 of 3,10 of 29,1 of 1,1 of 2,http://www.ufcstats.com/fight-details/972b0643185b2570
2,2,Paulo Thiago,0,4 of 11,36%,12 of 21,0 of 3,0%,0,1,1:30,4 of 11,3 of 10,1 of 1,0 of 0,3 of 10,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/972b0643185b2570
3,2,Sean Spencer,0,17 of 30,56%,44 of 57,1 of 1,100%,0,0,2:31,17 of 30,15 of 27,2 of 3,0 of 0,5 of 18,1 of 1,11 of 11,http://www.ufcstats.com/fight-details/972b0643185b2570
4,3,Paulo Thiago,0,24 of 78,30%,25 of 79,0 of 2,0%,0,0,0:00,24 of 78,18 of 67,5 of 10,1 of 1,24 of 78,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/972b0643185b2570
5,3,Sean Spencer,0,34 of 97,35%,35 of 98,0 of 0,---,0,0,0:04,34 of 97,23 of 80,10 of 16,1 of 1,32 of 94,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/972b0643185b2570
0,1,Rani Yahya,0,11 of 23,47%,13 of 25,1 of 3,33%,1,0,0:19,11 of 23,7 of 19,3 of 3,1 of 1,10 of 21,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/6f19f24780c4f23f
1,1,Johnny Bedford,0,9 of 17,52%,19 of 31,0 of 0,---,0,0,4:00,9 of 17,4 of 12,5 of 5,0 of 0,3 of 11,0 of 0,6 of 6,http://www.ufcstats.com/fight-details/6f19f24780c4f23f
2,2,Rani Yahya,0,2 of 5,40%,3 of 6,2 of 3,66%,1,0,1:00,2 of 5,1 of 4,0 of 0,1 of 1,2 of 5,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/6f19f24780c4f23f
3,2,Johnny Bedford,0,0 of 3,0%,0 of 3,0 of 0,---,0,0,0:35,0 of 3,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/6f19f24780c4f23f
0,1,Jacare Souza,0,9 of 12,75%,22 of 26,1 of 4,25%,0,0,4:05,9 of 12,1 of 4,2 of 2,6 of 6,1 of 4,3 of 3,5 of 5,http://www.ufcstats.com/fight-details/80faf0c138d20999
1,1,Gegard Mousasi,0,8 of 14,57%,25 of 32,0 of 0,---,0,0,0:00,8 of 14,5 of 11,1 of 1,2 of 2,2 of 5,6 of 9,0 of 0,http://www.ufcstats.com/fight-details/80faf0c138d20999
2,2,Jacare Souza,0,12 of 23,52%,19 of 30,1 of 3,33%,0,0,4:04,12 of 23,7 of 16,4 of 6,1 of 1,8 of 18,1 of 2,3 of 3,http://www.ufcstats.com/fight-details/80faf0c138d20999
3,2,Gegard Mousasi,0,1 of 8,12%,27 of 34,0 of 0,---,0,0,0:08,1 of 8,1 of 8,0 of 0,0 of 0,1 of 7,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/80faf0c138d20999
4,3,Jacare Souza,0,11 of 21,52%,18 of 30,2 of 3,66%,1,0,2:39,11 of 21,7 of 17,3 of 3,1 of 1,7 of 17,1 of 1,3 of 3,http://www.ufcstats.com/fight-details/80faf0c138d20999
5,3,Gegard Mousasi,0,17 of 34,50%,26 of 43,0 of 0,---,0,0,0:06,17 of 34,17 of 34,0 of 0,0 of 0,16 of 33,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/80faf0c138d20999
0,1,Alistair Overeem,0,20 of 21,95%,20 of 21,0 of 1,0%,0,0,0:02,20 of 21,5 of 6,7 of 7,8 of 8,18 of 19,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/1520290d28b75b53
