,Round,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td %,Td %,Sub. att,Rev.,Ctrl,Sig. str,Head,Body,Leg,Distance,Clinch,Ground,URL
2,2,Denis Kang,0,11 of 27,40%,29 of 48,1 of 2,50%,0,0,2:51,11 of 27,10 of 23,1 of 4,0 of 0,2 of 15,1 of 2,8 of 10,http://www.ufcstats.com/fight-details/154da5e0d8541508
3,2,Xavier Foupa-Pokam,0,9 of 19,47%,12 of 22,0 of 0,---,0,0,0:00,9 of 19,5 of 14,4 of 5,0 of 0,6 of 16,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/154da5e0d8541508
4,3,Denis Kang,0,7 of 10,70%,44 of 47,2 of 2,100%,0,0,3:20,7 of 10,5 of 8,2 of 2,0 of 0,2 of 3,0 of 1,5 of 6,http://www.ufcstats.com/fight-details/154da5e0d8541508
5,3,Xavier Foupa-Pokam,0,2 of 6,33%,5 of 9,0 of 0,---,0,1,0:06,2 of 6,0 of 4,2 of 2,0 of 0,1 of 3,0 of 1,1 of 2,http://www.ufcstats.com/fight-details/154da5e0d8541508
0,1,Nate Quarry,0,16 of 34,47%,29 of 47,1 of 1,100%,0,0,1:47,16 of 34,15 of 33,1 of 1,0 of 0,0 of 1,1 of 1,15 of 32,http://www.ufcstats.com/fight-details/793432d042384a02
1,1,Jason MacDonald,0,1 of 1,100%,3 of 5,0 of 1,0%,0,0,0:27,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/793432d042384a02
0,1,Ed Herman,0,32 of 40,80%,69 of 82,2 of 3,66%,0,0,4:45,32 of 40,16 of 24,16 of 16,0 of 0,0 of 0,2 of 2,30 of 38,http://www.ufcstats.com/fight-details/06142a1de3bbae75
1,1,David Loiseau,0,2 of 2,100%,2 of 2,0 of 0,---,0,0,0:00,2 of 2,1 of 1,1 of 1,0 of 0,2 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/06142a1de3bbae75
2,2,Ed Herman,0,16 of 18,88%,60 of 64,2 of 3,66%,0,0,4:13,16 of 18,5 of 5,11 of 13,0 of 0,0 of 0,4 of 4,12 of 14,http://www.ufcstats.com/fight-details/06142a1de3bbae75
3,2,David Loiseau,0,0 of 2,0%,1 of 3,0 of 0,---,0,0,0:00,0 of 2,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/06142a1de3bbae75
4,3,Ed Herman,0,23 of 26,88%,60 of 64,1 of 3,33%,0,0,2:57,23 of 26,4 of 7,19 of 19,0 of 0,0 of 2,12 of 12,11 of 12,http://www.ufcstats.com/fight-details/06142a1de3bbae75
5,3,David Loiseau,0,4 of 12,33%,5 of 13,0 of 0,---,0,0,0:34,4 of 12,3 of 11,1 of 1,0 of 0,3 of 8,1 of 3,0 of 1,http://www.ufcstats.com/fight-details/06142a1de3bbae75
0,1,Mark Bocek,0,20 of 43,46%,45 of 68,1 of 2,50%,1,0,4:00,20 of 43,17 of 40,2 of 2,1 of 1,0 of 1,4 of 4,16 of 38,http://www.ufcstats.com/fight-details/bdb62b661d033fe2
1,1,David Bielkheden,0,4 of 5,80%,5 of 6,0 of 0,---,0,0,0:22,4 of 5,0 of 1,1 of 1,3 of 3,1 of 2,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/bdb62b661d033fe2
0,1,TJ Grant,0,19 of 41,46%,30 of 54,1 of 1,100%,0,0,0:37,19 of 41,14 of 34,2 of 3,3 of 4,10 of 28,7 of 9,2 of 4,http://www.ufcstats.com/fight-details/226de3e7e71f2b4f
1,1,Ryo Chonan,0,13 of 33,39%,18 of 39,1 of 1,100%,0,0,3:21,13 of 33,13 of 33,0 of 0,0 of 0,5 of 15,1 of 2,7 of 16,http://www.ufcstats.com/fight-details/226de3e7e71f2b4f
2,2,TJ Grant,0,6 of 14,42%,31 of 42,1 of 2,50%,0,0,1:18,6 of 14,5 of 12,1 of 2,0 of 0,2 of 7,2 of 3,2 of 4,http://www.ufcstats.com/fight-details/226de3e7e71f2b4f
3,2,Ryo Chonan,0,6 of 17,35%,16 of 29,1 of 1,100%,0,2,3:15,6 of 17,4 of 15,0 of 0,2 of 2,1 of 2,0 of 0,5 of 15,http://www.ufcstats.com/fight-details/226de3e7e71f2b4f
4,3,TJ Grant,0,9 of 21,42%,37 of 53,1 of 1,100%,0,1,1:28,9 of 21,5 of 17,2 of 2,2 of 2,3 of 14,4 of 5,2 of 2,http://www.ufcstats.com/fight-details/226de3e7e71f2b4f
5,3,Ryo Chonan,0,12 of 25,48%,19 of 33,0 of 0,---,0,1,2:33,12 of 25,10 of 23,1 of 1,1 of 1,7 of 15,0 of 1,5 of 9,http://www.ufcstats.com/fight-details/226de3e7e71f2b4f
0,1,Eliot Marshall,0,10 of 46,21%,10 of 46,0 of 0,---,0,0,0:00,10 of 46,6 of 37,1 of 6,3 of 3,10 of 46,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c6a5ed1127cbc9b9
1,1,Vinny Magalhaes,0,6 of 51,11%,6 of 51,0 of 0,---,0,0,0:00,6 of 51,4 of 44,2 of 4,0 of 3,6 of 50,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/c6a5ed1127cbc9b9
2,2,Eliot Marshall,0,17 of 53,32%,17 of 53,0 of 0,---,0,0,0:00,17 of 53,8 of 43,3 of 4,6 of 6,17 of 53,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c6a5ed1127cbc9b9
3,2,Vinny Magalhaes,0,17 of 50,34%,17 of 50,1 of 2,50%,0,0,0:41,17 of 50,10 of 40,6 of 8,1 of 2,10 of 37,0 of 1,7 of 12,http://www.ufcstats.com/fight-details/c6a5ed1127cbc9b9
4,3,Eliot Marshall,0,17 of 65,26%,18 of 66,0 of 0,---,0,0,0:00,17 of 65,9 of 56,2 of 3,6 of 6,17 of 65,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c6a5ed1127cbc9b9
5,3,Vinny Magalhaes,0,11 of 47,23%,13 of 49,1 of 1,100%,0,0,0:25,11 of 47,7 of 42,2 of 3,2 of 2,9 of 38,0 of 1,2 of 8,http://www.ufcstats.com/fight-details/c6a5ed1127cbc9b9
0,1,Martin Kampmann,0,5 of 13,38%,12 of 21,2 of 2,100%,4,1,1:18,5 of 13,2 of 10,3 of 3,0 of 0,3 of 10,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/ae68274ab6f78cd8
1,1,Carlos Condit,0,13 of 36,36%,18 of 41,1 of 1,100%,0,0,1:59,13 of 36,8 of 31,5 of 5,0 of 0,8 of 25,2 of 7,3 of 4,http://www.ufcstats.com/fight-details/ae68274ab6f78cd8
2,2,Martin Kampmann,0,13 of 33,39%,20 of 43,1 of 1,100%,2,1,2:28,13 of 33,11 of 29,2 of 4,0 of 0,4 of 16,4 of 5,5 of 12,http://www.ufcstats.com/fight-details/ae68274ab6f78cd8
3,2,Carlos Condit,0,15 of 36,41%,31 of 53,2 of 3,66%,1,0,1:05,15 of 36,9 of 29,4 of 5,2 of 2,7 of 21,4 of 11,4 of 4,http://www.ufcstats.com/fight-details/ae68274ab6f78cd8
4,3,Martin Kampmann,0,8 of 15,53%,20 of 27,2 of 2,100%,0,0,4:02,8 of 15,7 of 14,1 of 1,0 of 0,1 of 5,1 of 1,6 of 9,http://www.ufcstats.com/fight-details/ae68274ab6f78cd8
5,3,Carlos Condit,0,7 of 14,50%,22 of 30,0 of 0,---,2,0,0:06,7 of 14,3 of 10,4 of 4,0 of 0,6 of 9,0 of 4,1 of 1,http://www.ufcstats.com/fight-details/ae68274ab6f78cd8
0,1,Ryan Bader,0,5 of 15,33%,20 of 31,3 of 4,75%,1,0,3:07,5 of 15,4 of 13,0 of 1,1 of 1,2 of 9,0 of 1,3 of 5,http://www.ufcstats.com/fight-details/a7d42315236560e9
1,1,Carmelo Marrero,0,3 of 16,18%,9 of 23,0 of 0,---,0,0,1:01,3 of 16,2 of 14,0 of 1,1 of 1,2 of 11,0 of 3,1 of 2,http://www.ufcstats.com/fight-details/a7d42315236560e9
2,2,Ryan Bader,0,10 of 18,55%,45 of 54,0 of 0,---,0,0,3:59,10 of 18,7 of 15,0 of 0,3 of 3,3 of 8,0 of 0,7 of 10,http://www.ufcstats.com/fight-details/a7d42315236560e9
3,2,Carmelo Marrero,0,3 of 7,42%,3 of 7,0 of 0,---,0,0,0:00,3 of 7,3 of 7,0 of 0,0 of 0,3 of 7,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/a7d42315236560e9
4,3,Ryan Bader,0,9 of 23,39%,22 of 37,2 of 3,66%,1,0,3:00,9 of 23,6 of 18,1 of 3,2 of 2,4 of 13,1 of 2,4 of 8,http://www.ufcstats.com/fight-details/a7d42315236560e9
5,3,Carmelo Marrero,0,3 of 20,15%,8 of 25,0 of 0,---,0,0,0:00,3 of 20,1 of 16,0 of 2,2 of 2,3 of 19,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/a7d42315236560e9
0,1,Tyson Griffin,0,20 of 56,35%,34 of 70,1 of 2,50%,0,0,1:08,20 of 56,12 of 46,3 of 5,5 of 5,16 of 49,1 of 1,3 of 6,http://www.ufcstats.com/fight-details/f1100f1bc6cbb351
1,1,Rafael Dos Anjos,0,9 of 34,26%,11 of 36,0 of 0,---,1,1,0:05,9 of 34,6 of 29,0 of 2,3 of 3,8 of 33,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/f1100f1bc6cbb351
2,2,Tyson Griffin,0,20 of 67,29%,24 of 71,0 of 1,0%,0,0,1:00,20 of 67,12 of 56,6 of 9,2 of 2,17 of 60,3 of 7,0 of 0,http://www.ufcstats.com/fight-details/f1100f1bc6cbb351
3,2,Rafael Dos Anjos,0,9 of 46,19%,10 of 47,0 of 1,0%,1,0,0:00,9 of 46,5 of 41,3 of 3,1 of 2,7 of 39,2 of 7,0 of 0,http://www.ufcstats.com/fight-details/f1100f1bc6cbb351
4,3,Tyson Griffin,0,29 of 90,32%,43 of 104,0 of 1,0%,0,0,0:43,29 of 90,16 of 72,5 of 8,8 of 10,23 of 81,0 of 0,6 of 9,http://www.ufcstats.com/fight-details/f1100f1bc6cbb351
5,3,Rafael Dos Anjos,0,8 of 54,14%,8 of 54,0 of 0,---,1,0,0:00,8 of 54,7 of 50,1 of 3,0 of 1,8 of 54,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/f1100f1bc6cbb351
0,1,Cole Miller,0,3 of 16,18%,5 of 18,0 of 0,---,1,0,0:00,3 of 16,1 of 13,2 of 3,0 of 0,2 of 14,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/33e576af1d064e4e
1,1,Junie Browning,0,1 of 3,33%,1 of 3,0 of 1,0%,0,0,1:06,1 of 3,0 of 2,1 of 1,0 of 0,1 of 3,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/33e576af1d064e4e
0,1,Gleison Tibau,0,4 of 8,50%,20 of 27,1 of 7,14%,1,0,3:15,4 of 8,2 of 6,1 of 1,1 of 1,1 of 5,2 of 2,1 of 1,http://www.ufcstats.com/fight-details/9c7a67ce1d6a01f9
1,1,Jeremy Stephens,0,8 of 12,66%,15 of 19,0 of 0,---,0,0,0:10,8 of 12,3 of 6,3 of 3,2 of 3,3 of 6,4 of 5,1 of 1,http://www.ufcstats.com/fight-details/9c7a67ce1d6a01f9
2,2,Gleison Tibau,0,2 of 5,40%,11 of 14,2 of 3,66%,2,0,3:28,2 of 5,2 of 5,0 of 0,0 of 0,1 of 4,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/9c7a67ce1d6a01f9
3,2,Jeremy Stephens,0,5 of 13,38%,10 of 18,0 of 0,---,0,0,0:00,5 of 13,3 of 10,0 of 0,2 of 3,2 of 8,1 of 2,2 of 3,http://www.ufcstats.com/fight-details/9c7a67ce1d6a01f9
4,3,Gleison Tibau,0,1 of 7,14%,15 of 24,2 of 3,66%,0,0,3:24,1 of 7,1 of 7,0 of 0,0 of 0,1 of 3,0 of 0,0 of 4,http://www.ufcstats.com/fight-details/9c7a67ce1d6a01f9
5,3,Jeremy Stephens,0,10 of 15,66%,15 of 20,0 of 0,---,0,0,0:35,10 of 15,2 of 7,6 of 6,2 of 2,0 of 3,9 of 10,1 of 2,http://www.ufcstats.com/fight-details/9c7a67ce1d6a01f9
0,1,Ricardo Almeida,0,13 of 25,52%,16 of 29,3 of 6,50%,1,0,1:47,13 of 25,7 of 17,6 of 7,0 of 1,9 of 18,3 of 5,1 of 2,http://www.ufcstats.com/fight-details/4b9203b86f0aa870
1,1,Matt Horwich,0,14 of 20,70%,23 of 29,0 of 0,---,1,0,0:43,14 of 20,1 of 5,10 of 11,3 of 4,6 of 11,8 of 9,0 of 0,http://www.ufcstats.com/fight-details/4b9203b86f0aa870
2,2,Ricardo Almeida,0,17 of 25,68%,40 of 49,3 of 3,100%,0,0,4:21,17 of 25,15 of 23,2 of 2,0 of 0,6 of 10,1 of 1,10 of 14,http://www.ufcstats.com/fight-details/4b9203b86f0aa870
3,2,Matt Horwich,0,4 of 6,66%,7 of 9,0 of 0,---,2,0,0:10,4 of 6,1 of 3,0 of 0,3 of 3,3 of 4,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/4b9203b86f0aa870
4,3,Ricardo Almeida,0,11 of 17,64%,23 of 29,3 of 6,50%,0,0,2:13,11 of 17,10 of 16,1 of 1,0 of 0,10 of 15,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/4b9203b86f0aa870
5,3,Matt Horwich,0,7 of 13,53%,22 of 28,0 of 2,0%,0,0,1:11,7 of 13,1 of 6,3 of 3,3 of 4,2 of 4,5 of 9,0 of 0,http://www.ufcstats.com/fight-details/4b9203b86f0aa870
0,1,Brock Larson,0,13 of 20,65%,30 of 40,1 of 2,50%,1,0,1:27,13 of 20,13 of 20,0 of 0,0 of 0,0 of 2,0 of 0,13 of 18,http://www.ufcstats.com/fight-details/47e17513aae45a95
1,1,Jesse Sanders,0,0 of 3,0%,0 of 3,0 of 0,---,0,0,0:00,0 of 3,0 of 2,0 of 0,0 of 1,0 of 3,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/47e17513aae45a95
0,1,Tim Credeur,0,3 of 13,23%,4 of 14,0 of 0,---,5,0,0:11,3 of 13,1 of 10,2 of 3,0 of 0,1 of 10,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/c642640db89fb033
1,1,Nick Catone,0,9 of 14,64%,19 of 25,2 of 2,100%,0,0,3:43,9 of 14,7 of 12,2 of 2,0 of 0,1 of 3,0 of 0,8 of 11,http://www.ufcstats.com/fight-details/c642640db89fb033
2,2,Tim Credeur,0,6 of 26,23%,6 of 26,0 of 0,---,2,0,0:13,6 of 26,5 of 24,0 of 1,1 of 1,6 of 26,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c642640db89fb033
3,2,Nick Catone,0,10 of 23,43%,18 of 31,1 of 1,100%,0,0,1:48,10 of 23,7 of 17,2 of 5,1 of 1,7 of 19,0 of 0,3 of 4,http://www.ufcstats.com/fight-details/c642640db89fb033
0,1,Jorge Rivera,0,4 of 10,40%,14 of 21,2 of 2,100%,0,1,2:21,4 of 10,0 of 5,4 of 5,0 of 0,0 of 1,4 of 6,0 of 3,http://www.ufcstats.com/fight-details/4cffb137402f7bb0
1,1,Nissen Osterneck,0,7 of 16,43%,20 of 30,1 of 2,50%,0,1,1:54,7 of 16,3 of 11,0 of 0,4 of 5,1 of 3,1 of 2,5 of 11,http://www.ufcstats.com/fight-details/4cffb137402f7bb0
2,2,Jorge Rivera,1,14 of 17,82%,31 of 38,2 of 4,50%,0,0,2:48,14 of 17,6 of 9,4 of 4,4 of 4,1 of 3,8 of 8,5 of 6,http://www.ufcstats.com/fight-details/4cffb137402f7bb0
3,2,Nissen Osterneck,0,9 of 20,45%,24 of 35,0 of 3,0%,1,0,0:59,9 of 20,3 of 13,3 of 4,3 of 3,3 of 8,5 of 9,1 of 3,http://www.ufcstats.com/fight-details/4cffb137402f7bb0
4,3,Jorge Rivera,0,11 of 21,52%,16 of 26,0 of 2,0%,0,0,1:55,11 of 21,7 of 15,2 of 3,2 of 3,6 of 14,5 of 7,0 of 0,http://www.ufcstats.com/fight-details/4cffb137402f7bb0
5,3,Nissen Osterneck,0,19 of 34,55%,30 of 45,0 of 3,0%,0,0,1:58,19 of 34,5 of 19,11 of 12,3 of 3,6 of 17,13 of 17,0 of 0,http://www.ufcstats.com/fight-details/4cffb137402f7bb0
0,1,Rob Kimmons,0,7 of 15,46%,13 of 21,0 of 0,---,2,0,0:10,7 of 15,5 of 12,1 of 2,1 of 1,4 of 9,3 of 6,0 of 0,http://www.ufcstats.com/fight-details/a561360edf66ee6f
1,1,Joe Vedepo,0,4 of 12,33%,12 of 20,1 of 1,100%,0,0,1:03,4 of 12,4 of 11,0 of 1,0 of 0,3 of 9,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/a561360edf66ee6f
0,1,Aaron Simpson,1,16 of 27,59%,27 of 40,1 of 1,100%,0,0,1:06,16 of 27,11 of 22,3 of 3,2 of 2,3 of 5,2 of 2,11 of 20,http://www.ufcstats.com/fight-details/ddc233f8ca7c05aa
1,1,Tim McKenzie,0,1 of 4,25%,2 of 5,0 of 0,---,0,0,0:00,1 of 4,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/ddc233f8ca7c05aa
0,1,Quinton Jackson,0,15 of 36,41%,25 of 46,0 of 0,---,0,0,1:04,15 of 36,8 of 28,1 of 2,6 of 6,9 of 30,6 of 6,0 of 0,http://www.ufcstats.com/fight-details/011d818ec9bb3de6
1,1,Keith Jardine,0,20 of 58,34%,21 of 59,0 of 2,0%,0,0,0:25,20 of 58,9 of 44,6 of 7,5 of 7,16 of 50,4 of 8,0 of 0,http://www.ufcstats.com/fight-details/011d818ec9bb3de6
2,2,Quinton Jackson,1,21 of 52,40%,27 of 59,1 of 2,50%,0,0,0:53,21 of 52,18 of 49,1 of 1,2 of 2,15 of 36,2 of 7,4 of 9,http://www.ufcstats.com/fight-details/011d818ec9bb3de6
3,2,Keith Jardine,0,24 of 68,35%,24 of 68,0 of 0,---,0,0,0:00,24 of 68,12 of 54,3 of 4,9 of 10,19 of 60,5 of 8,0 of 0,http://www.ufcstats.com/fight-details/011d818ec9bb3de6
4,3,Quinton Jackson,1,20 of 63,31%,28 of 71,1 of 1,100%,0,0,0:57,20 of 63,18 of 61,2 of 2,0 of 0,19 of 61,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/011d818ec9bb3de6
5,3,Keith Jardine,0,20 of 58,34%,20 of 58,0 of 1,0%,0,0,0:03,20 of 58,11 of 47,3 of 4,6 of 7,18 of 55,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/011d818ec9bb3de6
0,1,Shane Carwin,1,4 of 10,40%,4 of 10,0 of 0,---,0,0,0:02,4 of 10,4 of 10,0 of 0,0 of 0,2 of 8,0 of 0,2 of 2,http://www.ufcstats.com/fight-details/038c472ae3fd7728
1,1,Gabriel Gonzaga,0,5 of 8,62%,7 of 10,1 of 1,100%,0,0,0:29,5 of 8,5 of 8,0 of 0,0 of 0,3 of 5,1 of 1,1 of 2,http://www.ufcstats.com/fight-details/038c472ae3fd7728
0,1,Matt Brown,2,24 of 31,77%,44 of 51,0 of 0,---,0,0,0:35,24 of 31,20 of 26,4 of 4,0 of 1,8 of 12,7 of 8,9 of 11,http://www.ufcstats.com/fight-details/1df12710cfdb60f4
1,1,Pete Sell,0,0 of 1,0%,0 of 1,0 of 1,0%,0,0,0:21,0 of 1,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1df12710cfdb60f4
0,1,Matt Hamill,1,23 of 47,48%,40 of 64,0 of 0,---,0,0,0:19,23 of 47,18 of 42,0 of 0,5 of 5,20 of 42,2 of 4,1 of 1,http://www.ufcstats.com/fight-details/798ca95afb5875ef
1,1,Mark Munoz,0,14 of 37,37%,14 of 37,0 of 4,0%,0,0,0:01,14 of 37,11 of 32,3 of 5,0 of 0,10 of 31,4 of 6,0 of 0,http://www.ufcstats.com/fight-details/798ca95afb5875ef
0,1,Gray Maynard,0,12 of 26,46%,24 of 38,0 of 0,---,0,0,0:03,12 of 26,6 of 18,5 of 7,1 of 1,8 of 22,4 of 4,0 of 0,http://www.ufcstats.com/fight-details/789a8911fcd6de13
1,1,Jim Miller,0,8 of 33,24%,8 of 33,0 of 4,0%,0,0,1:25,8 of 33,1 of 24,4 of 6,3 of 3,3 of 28,5 of 5,0 of 0,http://www.ufcstats.com/fight-details/789a8911fcd6de13
2,2,Gray Maynard,0,14 of 38,36%,18 of 42,0 of 0,---,0,0,0:11,14 of 38,10 of 33,4 of 5,0 of 0,14 of 38,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/789a8911fcd6de13
3,2,Jim Miller,0,11 of 43,25%,11 of 43,0 of 1,0%,0,0,0:00,11 of 43,4 of 33,1 of 4,6 of 6,11 of 43,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/789a8911fcd6de13
4,3,Gray Maynard,0,11 of 29,37%,17 of 35,1 of 1,100%,0,0,1:51,11 of 29,9 of 27,2 of 2,0 of 0,6 of 20,1 of 1,4 of 8,http://www.ufcstats.com/fight-details/789a8911fcd6de13
5,3,Jim Miller,0,6 of 24,25%,9 of 28,0 of 3,0%,1,0,0:01,6 of 24,4 of 22,2 of 2,0 of 0,6 of 22,0 of 2,0 of 0,http://www.ufcstats.com/fight-details/789a8911fcd6de13
0,1,Tamdan McCrory,0,12 of 23,52%,20 of 33,1 of 1,100%,0,0,3:22,12 of 23,12 of 23,0 of 0,0 of 0,1 of 2,0 of 0,11 of 21,http://www.ufcstats.com/fight-details/31535a79c5959be8
1,1,Ryan Madigan,0,0 of 2,0%,15 of 20,0 of 0,---,0,0,0:00,0 of 2,0 of 1,0 of 0,0 of 1,0 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/31535a79c5959be8
0,1,Kendall Grove,1,10 of 25,40%,11 of 26,0 of 0,---,0,0,0:03,10 of 25,8 of 20,1 of 3,1 of 2,5 of 17,1 of 4,4 of 4,http://www.ufcstats.com/fight-details/d9d7e8e9149e61b1
1,1,Jason Day,0,6 of 25,24%,6 of 25,0 of 0,---,0,0,0:00,6 of 25,4 of 22,0 of 1,2 of 2,3 of 15,3 of 10,0 of 0,http://www.ufcstats.com/fight-details/d9d7e8e9149e61b1
0,1,Jason Brilz,0,6 of 49,12%,9 of 52,1 of 2,50%,0,0,0:36,6 of 49,5 of 44,1 of 3,0 of 2,5 of 45,1 of 4,0 of 0,http://www.ufcstats.com/fight-details/39b79764bbac93cb
1,1,Tim Boetsch,0,21 of 47,44%,22 of 49,0 of 0,---,0,0,0:02,21 of 47,16 of 42,3 of 3,2 of 2,15 of 40,6 of 7,0 of 0,http://www.ufcstats.com/fight-details/39b79764bbac93cb
2,2,Jason Brilz,0,18 of 30,60%,53 of 66,1 of 1,100%,1,0,4:08,18 of 30,6 of 17,4 of 4,8 of 9,1 of 6,10 of 11,7 of 13,http://www.ufcstats.com/fight-details/39b79764bbac93cb
3,2,Tim Boetsch,0,1 of 3,33%,3 of 5,0 of 0,---,0,0,0:00,1 of 3,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/39b79764bbac93cb
4,3,Jason Brilz,0,10 of 24,41%,45 of 65,2 of 5,40%,0,0,3:14,10 of 24,5 of 19,2 of 2,3 of 3,3 of 15,5 of 6,2 of 3,http://www.ufcstats.com/fight-details/39b79764bbac93cb
5,3,Tim Boetsch,0,5 of 15,33%,6 of 16,0 of 0,---,0,0,0:00,5 of 15,5 of 15,0 of 0,0 of 0,5 of 15,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/39b79764bbac93cb
0,1,Brandon Vera,0,25 of 57,43%,25 of 57,0 of 0,---,0,0,0:00,25 of 57,10 of 38,2 of 4,13 of 15,25 of 57,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/731a3120fdffa44c
1,1,Michael Patt,0,4 of 21,19%,4 of 21,0 of 0,---,0,0,0:00,4 of 21,2 of 18,0 of 0,2 of 3,4 of 21,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/731a3120fdffa44c
2,2,Brandon Vera,2,7 of 18,38%,7 of 18,0 of 0,---,0,0,0:11,7 of 18,1 of 11,0 of 0,6 of 7,7 of 18,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/731a3120fdffa44c
3,2,Michael Patt,0,1 of 7,14%,1 of 7,0 of 0,---,0,0,0:00,1 of 7,1 of 7,0 of 0,0 of 0,1 of 7,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/731a3120fdffa44c
0,1,Shane Nelson,1,5 of 12,41%,5 of 12,0 of 0,---,0,0,0:06,5 of 12,4 of 10,1 of 1,0 of 1,2 of 6,0 of 1,3 of 5,http://www.ufcstats.com/fight-details/21b02cb26307ac0f
1,1,Aaron Riley,0,4 of 9,44%,4 of 9,0 of 0,---,0,0,0:02,4 of 9,0 of 5,1 of 1,3 of 3,4 of 9,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/21b02cb26307ac0f
0,1,Diego Sanchez,0,36 of 66,54%,36 of 66,0 of 1,0%,0,0,0:01,36 of 66,29 of 57,7 of 9,0 of 0,36 of 66,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/56aac937d9f1d13a
1,1,Joe Stevenson,0,11 of 54,20%,11 of 54,0 of 1,0%,0,0,0:00,11 of 54,11 of 53,0 of 1,0 of 0,8 of 49,3 of 5,0 of 0,http://www.ufcstats.com/fight-details/56aac937d9f1d13a
2,2,Diego Sanchez,0,31 of 53,58%,31 of 53,1 of 1,100%,1,0,0:45,31 of 53,26 of 46,5 of 7,0 of 0,29 of 49,2 of 4,0 of 0,http://www.ufcstats.com/fight-details/56aac937d9f1d13a
3,2,Joe Stevenson,0,9 of 37,24%,9 of 37,0 of 3,0%,1,1,0:15,9 of 37,6 of 33,2 of 3,1 of 1,8 of 34,0 of 2,1 of 1,http://www.ufcstats.com/fight-details/56aac937d9f1d13a
4,3,Diego Sanchez,0,24 of 74,32%,24 of 74,0 of 2,0%,0,0,0:00,24 of 74,20 of 67,4 of 7,0 of 0,24 of 72,0 of 2,0 of 0,http://www.ufcstats.com/fight-details/56aac937d9f1d13a
5,3,Joe Stevenson,0,21 of 54,38%,23 of 56,0 of 0,---,0,0,0:09,21 of 54,17 of 49,4 of 5,0 of 0,19 of 51,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/56aac937d9f1d13a
0,1,Dan Hardy,1,5 of 12,41%,5 of 12,0 of 0,---,0,0,0:02,5 of 12,3 of 9,0 of 0,2 of 3,4 of 11,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/9379672d351808a3
1,1,Rory Markham,0,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:00,2 of 7,2 of 6,0 of 0,0 of 1,2 of 7,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/9379672d351808a3
0,1,Nate Marquardt,0,22 of 34,64%,22 of 34,1 of 1,100%,0,0,1:03,22 of 34,7 of 17,8 of 8,7 of 9,17 of 28,0 of 0,5 of 6,http://www.ufcstats.com/fight-details/c1b0670419fa0894
1,1,Wilson Gouveia,0,5 of 25,20%,5 of 25,0 of 0,---,1,0,0:00,5 of 25,3 of 22,0 of 0,2 of 3,5 of 25,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c1b0670419fa0894
